x,y
-7.67,-0.8027
2.47,-0.1598
-1.23,-0.6127
-7.5,-0.5971
1.84,0.6979
-6.55,0.7023
-6.57,0.6702
-6.62,0.6094
-1.59,-1.0194
9.7,-1.2349
0.85,1.4113
-9.01,-1.3207
-9.12,-1.2525
-6.83,0.3277
4.66,-1.0473
5.41,-0.1277
9.71,-1.2378
0.28,1.2379
-6.57,0.6724
-3.12,-1.0187
-6.87,0.2825
6.94,1.403
-5.83,1.3347
-1.05,-0.376
-9.51,-0.9103
2.72,-0.4971
6.74,1.3387
-7.58,-0.6914
2.0,0.4936
-3.84,-0.1263
3.12,-0.9807
-2.18,-1.3913
8.16,0.654
-8.24,-1.3011
6.02,0.7009
-5.16,1.3347
-4.39,0.6328
8.04,0.8031
8.61,0.0484
9.54,-1.1089
2.32,0.0497
-4.74,1.0226
-6.43,0.8462
5.55,0.0791
-5.86,1.3217
-0.61,0.2486
-1.2,-0.5654
1.42,1.1423
-4.83,1.1112
6.43,1.1376
2.24,0.1653
-6.44,0.8332
-4.97,1.2236
4.7,-1.0083
-7.32,-0.3565
9.4,-0.9705
-2.08,-1.3619
2.52,-0.2239
9.45,-1.0291
-2.73,-1.3162
6.56,1.233
-7.3,-0.3258
0.29,1.2466
1.37,1.1817
-10.0,-0.3002
-2.81,-1.2736
3.82,-1.4068
-4.29,0.5053
-7.53,-0.6242
2.15,0.2873
4.11,-1.3915
9.43,-1.0084
-9.42,-1.0018
7.5,1.2846
-9.19,-1.2055
1.32,1.2184
-3.54,-0.538
1.87,0.6658
-5.79,1.3522
7.59,1.2265
-3.12,-1.0172
-8.44,-1.387
0.56,1.3793
7.23,1.396
-3.84,-0.1195
8.18,0.6303
-8.63,-1.4141
2.3,0.0792
6.26,0.9801
2.15,0.2842
-9.31,-1.1067
-9.35,-1.0683
6.32,1.0359
-7.56,-0.6635
-1.66,-1.0847
-3.79,-0.1965
3.5,-1.2844
-1.29,-0.6877
-6.11,1.1607
7.69,1.1472
9.34,-0.917
-3.9,-0.042
-6.74,0.4598
3.38,-1.2085
3.15,-1.0047
-2.23,-1.4022
-8.65,-1.4141
9.77,-1.2775
5.69,0.2767
-4.54,0.8172
0.94,1.3978
-0.48,0.4305
-8.6,-1.4129
2.98,-0.8274
-0.02,0.9806
3.82,-1.4067
-7.17,-0.1422
5.64,0.1952
1.1,1.3426
6.29,1.0052
-1.08,-0.4155
-6.5,0.7557
2.39,-0.0464
9.18,-0.7266
-8.54,-1.4077
8.61,0.0444
5.6,0.1505
-7.46,-0.5447
-2.23,-1.4024
-4.21,0.3943
2.33,0.0393
-1.6,-1.0323
-5.77,1.362
7.6,1.2156
-8.7,-1.4115
-4.93,1.1909
-7.75,-0.8854
9.26,-0.8172
0.12,1.112
9.07,-0.5855
5.54,0.0561
-3.06,-1.0821
-9.84,-0.5098
-3.79,-0.1982
1.44,1.1186
3.38,-1.2061
6.97,1.4072
-8.53,-1.4061
-6.38,0.8958
6.76,1.3473
-6.68,0.5318
3.38,-1.2093
-3.16,-0.9793
1.18,1.3035
-4.86,1.1392
6.69,1.3143
4.49,-1.1987
2.27,0.1214
-1.53,-0.9558
2.31,0.0622
-5.24,1.3678
9.21,-0.7588
1.31,1.2252
0.85,1.4115
-5.43,1.4111
3.88,-1.4126
-0.41,0.5239
-4.48,0.7376
-5.45,1.4126
-9.34,-1.0788
-5.23,1.3626
-5.33,1.395
-6.45,0.8152
-9.8,-0.5653
-2.73,-1.3148
9.95,-1.3682
-1.33,-0.7267
-6.8,0.3766
3.39,-1.218
-1.11,-0.4518
3.54,-1.3093
3.69,-1.3751
6.51,1.2014
9.75,-1.27
-8.6,-1.4131
-3.51,-0.5788
1.43,1.1273
7.11,1.413
-5.86,1.3215
2.77,-0.5737
-9.83,-0.5214
-3.12,-1.0205
-7.27,-0.2772
0.6,1.3903
-3.08,-1.0593
6.41,1.12
-9.48,-0.9475
-8.27,-1.3209
-0.51,0.3901
8.15,0.6596
3.5,-1.2882
-5.57,1.4108
-8.23,-1.2946
8.84,-0.278
-6.29,0.9926
-2.77,-1.2952
-8.62,-1.4138
8.61,0.041
3.19,-1.0481
9.03,-0.5448
1.01,1.3801
4.57,-1.1332
3.99,-1.4111
4.75,-0.9652
-1.44,-0.859
1.84,0.704
6.65,1.2945
7.36,1.3527
2.7,-0.4705
5.66,0.2228
-4.89,1.1647
3.77,-1.3972
-3.43,-0.679
6.49,1.1849
3.12,-0.9806
4.02,-1.4085
3.56,-1.3222
1.95,0.5648
0.5,1.358
5.18,-0.4409
3.49,-1.2817
2.43,-0.1038
3.34,-1.177
-5.28,1.3796
8.02,0.8159
-1.87,-1.2501
9.2,-0.7479
7.21,1.3998
-3.13,-1.0111
-4.08,0.2094
4.79,-0.9196
-1.02,-0.3336
2.29,0.0868
6.62,1.2746
2.78,-0.5809
3.97,-1.4128
4.03,-1.4071
-3.42,-0.6813
7.9,0.9536
1.19,1.2974
-9.65,-0.7503
7.46,1.3081
0.33,1.2723
0.27,1.2308
-9.96,-0.3563
-2.75,-1.3041
-6.0,1.2415
7.74,1.1039
-1.21,-0.578
4.19,-1.3662
0.11,1.1014
-6.05,1.2058
-5.91,1.2969
1.0,1.3832
1.03,1.3709
-9.02,-1.3141
3.66,-1.3648
5.72,0.3185
-1.25,-0.6354
6.95,1.4047
-0.18,0.8074
-3.78,-0.2037
-4.24,0.4343
-0.1,0.8939
-6.19,1.0891
8.24,0.5553
9.06,-0.5776
1.13,1.3299
9.91,-1.3518
-4.06,0.1838
-9.43,-0.9949
9.54,-1.1124
4.49,-1.195
-0.94,-0.2219
0.1,1.099
-4.04,0.163
9.92,-1.3535
-2.19,-1.3957
8.86,-0.314
-5.21,1.3565
-5.39,1.4061
-6.56,0.6863
6.88,1.3893
8.3,0.4656
9.67,-1.2129
-4.81,1.0964
-7.65,-0.7754
-7.12,-0.0658
-3.58,-0.4745
5.28,-0.3105
-4.57,0.8426
6.2,0.914
-7.45,-0.5293
-1.16,-0.524
0.08,1.0786
-9.38,-1.0465
9.58,-1.1393
-4.47,0.7335
8.5,0.1978
5.86,0.4963
-2.26,-1.4078
-1.06,-0.3775
-7.28,-0.2944
-9.11,-1.2617
3.47,-1.2664
-0.84,-0.0811
-1.94,-1.2955
-4.07,0.2084
-6.55,0.7045
8.12,0.6987
6.41,1.1187
-9.89,-0.4398
-6.96,0.15
-8.86,-1.3814
3.53,-1.3036
-5.26,1.3736
3.06,-0.9135
8.21,0.5893
4.75,-0.9577
-7.53,-0.6321
-4.35,0.5865
-5.74,1.3725
-1.34,-0.7461
6.47,1.1664
-7.86,-1.0071
5.82,0.4477
3.6,-1.3392
-4.22,0.4084
6.69,1.3119
7.8,1.0502
-1.38,-0.7955
2.64,-0.3976
-8.59,-1.4126
8.33,0.4277
0.34,1.2736
-0.41,0.522
-6.18,1.1002
7.35,1.3567
-0.56,0.3176
-9.23,-1.1709
-8.97,-1.3396
-7.73,-0.8643
8.12,0.7075
-9.55,-0.863
8.14,0.6785
-0.17,0.8188
1.44,1.1233
8.65,-0.0211
2.1,0.357
-3.8,-0.1842
-1.0,-0.2985
-4.52,0.7859
1.27,1.2523
-4.98,1.2299
-5.4,1.408
6.15,0.8589
-7.56,-0.6725
-3.04,-1.1005
2.53,-0.2454
-3.62,-0.431
-3.18,-0.9609
-4.05,0.1752
4.1,-1.3919
-2.74,-1.3091
-8.05,-1.1787
4.52,-1.1736
-9.25,-1.1603
0.38,1.2993
-4.55,0.8213
-2.3,-1.4122
9.22,-0.7782
0.93,1.3987
2.44,-0.1211
5.52,0.0263
1.03,1.3719
-4.23,0.4237
6.36,1.0742
-3.1,-1.037
-4.3,0.5133
-7.52,-0.6184
-1.74,-1.1549
-1.68,-1.106
0.31,1.2546
-8.68,-1.4133
3.72,-1.3843
-3.17,-0.9671
4.08,-1.3987
2.38,-0.038
-7.9,-1.0416
-2.74,-1.3093
6.83,1.374
-2.82,-1.2673
-4.73,1.0126
-1.67,-1.0905
6.71,1.326
-9.23,-1.1735
-3.31,-0.8199
8.86,-0.3115
6.41,1.1207
3.82,-1.4056
-9.54,-0.8764
3.57,-1.3246
9.18,-0.7269
7.71,1.1351
-0.43,0.4883
6.04,0.7254
-0.92,-0.1875
0.69,1.4073
6.77,1.3521
1.97,0.5345
5.92,0.5751
-3.37,-0.7507
-1.33,-0.7363
-5.3,1.387
-0.16,0.8308
-5.72,1.3793
-8.8,-1.3965
-5.7,1.3859
1.58,0.9878
7.09,1.4138
5.69,0.2679
4.62,-1.0902
-6.92,0.2077
3.91,-1.414
-0.41,0.521
-5.34,1.3977
-9.34,-1.0785
-1.66,-1.083
8.31,0.4583
-0.08,0.9158
-7.28,-0.2984
-9.33,-1.0869
2.13,0.3219
1.93,0.5857
-5.14,1.3248
-2.17,-1.3904
1.38,1.1743
0.39,1.3058
-6.4,0.8739
3.47,-1.2684
4.09,-1.3963
6.71,1.3262
-5.19,1.3462
7.03,1.413
6.42,1.128
7.69,1.1492
-1.32,-0.7195
-0.78,0.0123
7.25,1.3921
-9.07,-1.2876
3.01,-0.855
-1.58,-1.0057
9.11,-0.643
4.63,-1.0824
3.54,-1.3099
4.86,-0.8365
1.16,1.3156
-4.17,0.3354
-4.84,1.116
-1.73,-1.1463
-0.28,0.6827
-2.03,-1.3383
-1.23,-0.6076
5.38,-0.1712
1.11,1.3398
-4.33,0.559
6.49,1.1866
-1.37,-0.7851
-0.94,-0.2204
-3.74,-0.2652
-0.71,0.0996
5.24,-0.3631
-4.21,0.399
-1.38,-0.7944
-3.41,-0.6962
-6.87,0.2764
4.79,-0.9208
-1.7,-1.1199
1.47,1.0917
9.89,-1.3439
-4.25,0.4467
-9.93,-0.3933
-1.63,-1.0545
0.41,1.3155
-9.4,-1.0201
2.36,0.0014
6.12,0.8236
7.18,1.4055
5.66,0.2271
-8.2,-1.2806
3.19,-1.0508
-7.66,-0.7924
9.31,-0.8812
8.86,-0.3076
-8.93,-1.3541
8.61,0.0345
-1.96,-1.3056
8.09,0.7437
5.17,-0.4547
-2.41,-1.4122
5.94,0.5995
8.82,-0.2576
1.67,0.8932
-6.77,0.4209
0.62,1.394
-5.46,1.4134
1.82,0.7266
-2.35,-1.4141
-1.7,-1.1228
6.6,1.2629
-1.63,-1.0534
-8.32,-1.3406
-4.45,0.7004
-6.06,1.193
-9.1,-1.2642
1.68,0.8901
-8.19,-1.2731
-8.73,-1.4086
8.69,-0.0665
-6.69,0.5199
8.56,0.1079
2.75,-0.5405
-8.07,-1.1902
4.34,-1.2977
6.15,0.8608
-5.91,1.2983
9.62,-1.1739
4.99,-0.6876
3.73,-1.3874
8.98,-0.4744
3.86,-1.4113
4.38,-1.2685
8.68,-0.0632
-7.82,-0.9662
7.75,1.0963
1.31,1.2227
5.78,0.3934
0.01,1.0069
-7.47,-0.5502
-0.64,0.2038
7.39,1.343
3.79,-1.4014
-3.73,-0.2711
8.62,0.0228
9.04,-0.5479
-6.54,0.7159
0.94,1.398
-2.83,-1.2604
-7.26,-0.2755
-7.61,-0.7329
4.03,-1.4072
1.31,1.2222
-0.63,0.2146
-5.16,1.3342
-4.1,0.2386
-3.23,-0.9124
-7.55,-0.6584
-9.96,-0.3531
-3.52,-0.563
-4.49,0.7537
-5.88,1.3116
4.91,-0.7858
3.21,-1.0632
3.37,-1.2014
-9.94,-0.3747
0.9,1.4046
-7.81,-0.9592
-7.44,-0.516
-8.93,-1.355
-9.14,-1.243
-6.5,0.7652
9.43,-1.0097
0.42,1.3183
3.2,-1.0535
-4.26,0.4614
-7.56,-0.665
2.56,-0.291
7.26,1.3878
-4.8,1.0877
9.18,-0.7267
-9.19,-1.2051
7.96,0.8936
-9.3,-1.1165
3.04,-0.8933
-7.36,-0.412
-0.39,0.5419
-9.68,-0.7094
2.76,-0.5605
6.49,1.187
-6.04,1.2083
7.15,1.4094
2.14,0.3065
-1.32,-0.7219
-7.89,-1.038
2.47,-0.1669
1.59,0.9854
-6.78,0.3995
-9.57,-0.8441
8.06,0.7785
1.11,1.3399
-0.89,-0.1509
-5.64,1.3992
-9.02,-1.311
7.15,1.4091
2.88,-0.7122
-1.36,-0.7653
-8.34,-1.3527
-9.89,-0.4394
9.21,-0.7673
6.96,1.4056
7.33,1.3644
5.37,-0.1851
0.17,1.1569
-4.39,0.6356
1.74,0.8126
1.57,1.0043
-2.02,-1.3361
-2.9,-1.2067
4.16,-1.3752
-6.67,0.5465
2.95,-0.7854
-5.93,1.2834
-6.6,0.6411
-0.89,-0.1471
6.76,1.349
-9.48,-0.9396
-3.91,-0.0221
-1.52,-0.9494
9.96,-1.3705
1.3,1.2314
2.86,-0.6871
3.91,-1.4139
0.73,1.4121
-6.66,0.5563
-0.58,0.2914
-0.65,0.1919
-4.17,0.3446
-8.66,-1.4138
1.96,0.5459
1.41,1.1511
7.09,1.414
-2.93,-1.1882
-4.39,0.6375
-4.19,0.3646
5.87,0.5149
-4.62,0.9078
-3.23,-0.9119
-5.24,1.3671
5.68,0.2503
9.33,-0.8964
5.09,-0.5573
5.47,-0.0372
4.97,-0.7089
6.79,1.3615
9.4,-0.9749
5.37,-0.1871
7.13,1.4112
-8.99,-1.3285
9.83,-1.3121
-1.53,-0.9582
-6.01,1.2301
-4.04,0.1565
2.62,-0.3678
5.62,0.1685
7.35,1.3591
5.18,-0.4367
2.81,-0.623
-5.38,1.4039
-8.27,-1.3183
-5.84,1.3335
6.5,1.1925
-1.85,-1.2373
4.07,-1.4
5.26,-0.3327
-4.07,0.2013
3.63,-1.3503
-6.05,1.2012
-7.44,-0.5141
-1.23,-0.6042
2.32,0.0528
-0.74,0.0591
1.83,0.7106
5.7,0.2853
-4.06,0.182
9.87,-1.3344
-7.69,-0.8228
-3.75,-0.2444
0.91,1.4028
5.03,-0.6362
9.02,-0.5261
-0.25,0.7184
8.99,-0.4876
6.97,1.4079
4.78,-0.9307
-7.62,-0.7383
2.56,-0.2851
-7.74,-0.8827
9.57,-1.1316
8.57,0.0922
9.91,-1.3494
-4.77,1.0538
7.87,0.9815
2.36,-0.0122
7.57,1.2405
8.99,-0.4836
-5.76,1.3672
-3.88,-0.0671
0.27,1.2328
-6.16,1.1124
6.13,0.8316
-4.83,1.1105
1.81,0.7369
-6.63,0.6031
6.7,1.3169
-9.92,-0.4092
-3.17,-0.9756
0.41,1.3148
-3.33,-0.7997
3.21,-1.065
-3.87,-0.0785
-2.06,-1.3534
9.28,-0.8434
1.02,1.3771
-1.0,-0.305
4.43,-1.2403
9.17,-0.7196
-6.87,0.2805
6.33,1.0438
3.32,-1.1591
-3.51,-0.5742
-9.42,-1.0001
2.24,0.1661
-6.92,0.2157
-3.52,-0.562
2.81,-0.6149
-8.58,-1.4117
0.68,1.4061
-7.84,-0.9897
8.65,-0.0088
-2.95,-1.1685
4.06,-1.402
-0.36,0.5889
4.58,-1.1261
-7.15,-0.1194
0.9,1.4045
5.81,0.4317
-9.2,-1.2005
-8.34,-1.353
-6.52,0.7408
6.66,1.2998
2.77,-0.5693
8.35,0.402
7.66,1.1754
6.69,1.3165
3.62,-1.347
5.38,-0.172
-5.69,1.3873
-9.33,-1.0911
-6.06,1.1953
-2.48,-1.404
-8.65,-1.4141
3.75,-1.3909
4.82,-0.8878
-4.38,0.6153
7.59,1.2292
-9.94,-0.3723
-4.77,1.0583
-7.73,-0.866
0.81,1.4136
-2.44,-1.4097
9.56,-1.1258
1.28,1.2425
-0.7,0.1171
-3.99,0.0851
3.81,-1.405
5.56,0.0843
2.21,0.2047
2.87,-0.695
2.4,-0.0574
6.65,1.2922
-8.49,-1.3987
-2.58,-1.3792
-4.18,0.3578
-5.47,1.4138
6.52,1.2038
-3.72,-0.2899
-6.03,1.2216
-5.98,1.2539
8.66,-0.0281
8.66,-0.031
-9.6,-0.812
5.43,-0.1021
9.52,-1.0918
9.52,-1.0892
7.26,1.3893
-7.46,-0.5352
-0.1,0.9006
7.12,1.4122
1.98,0.5241
-3.98,0.0766
0.67,1.4042
-0.89,-0.1431
2.02,0.4678
-1.35,-0.7599
5.24,-0.3613
1.12,1.3356
-9.33,-1.0883
-1.0,-0.299
2.61,-0.3489
4.98,-0.7024
0.43,1.3248
-1.91,-1.2781
-6.12,1.1527
4.68,-1.0284
-9.02,-1.3146
7.64,1.1898
-8.74,-1.4065
-8.79,-1.3976
-3.13,-1.0131
8.89,-0.3441
-2.68,-1.3408
8.28,0.4939
-0.88,-0.1342
7.21,1.3997
0.44,1.3312
-0.09,0.9016
6.22,0.9326
-4.65,0.9309
-9.26,-1.1518
-1.45,-0.8668
-2.25,-1.4062
-6.39,0.8925
-4.64,0.9199
-1.93,-1.2857
-1.17,-0.5362
2.92,-0.7591
4.17,-1.3722
6.47,1.1681
1.06,1.363
0.76,1.4136
-9.28,-1.1338
9.87,-1.3341
4.65,-1.0599
7.32,1.3691
-2.54,-1.3916
2.1,0.3522
7.72,1.1212
-5.27,1.3769
0.25,1.2152
0.53,1.3673
-5.16,1.3357
9.54,-1.1079
0.35,1.2806
-9.68,-0.7173
3.9,-1.4136
-4.76,1.0502
3.16,-1.023
3.58,-1.3322
-7.35,-0.3899
7.09,1.4137
-8.05,-1.1784
3.2,-1.0542
5.32,-0.2498
-7.07,-0.0012
9.1,-0.6268
2.97,-0.8129
3.41,-1.2281
4.09,-1.3961
6.74,1.3375
-7.19,-0.1708
4.42,-1.248
2.08,0.3797
-3.66,-0.3712
-7.03,0.0582
6.43,1.1338
-7.04,0.0398
-9.54,-0.8798
-9.82,-0.5319
-5.03,1.2606
-2.17,-1.3886
-0.45,0.4719
-6.04,1.2091
-3.15,-0.9896
-4.19,0.3627
-4.08,0.2217
-0.15,0.8425
5.54,0.0647
-6.68,0.5363
9.39,-0.9611
6.35,1.0619
1.62,0.9466
0.96,1.3916
7.42,1.3261
-2.9,-1.2087
-2.24,-1.4043
2.22,0.1879
-2.0,-1.3273
-8.17,-1.2627
-5.82,1.3395
7.41,1.3312
-8.93,-1.3568
-2.24,-1.4051
-6.83,0.3335
-8.77,-1.4023
9.17,-0.7151
-6.97,0.1393
-8.95,-1.3478
-1.38,-0.7951
-1.01,-0.3139
1.57,0.9974
5.54,0.0599
-3.98,0.0738
6.46,1.1625
-6.59,0.6538
0.81,1.4136
-7.86,-1.0101
6.26,0.9754
-8.8,-1.3968
-8.01,-1.145
3.26,-1.1078
-5.0,1.2411
6.07,0.7667
-5.84,1.3326
-1.51,-0.94
-3.2,-0.9434
-4.91,1.1807
3.88,-1.4129
-7.76,-0.8966
-6.79,0.3909
-3.54,-0.5286
-2.28,-1.4102
-0.0,0.998
-2.16,-1.3869
-8.22,-1.2915
-9.47,-0.9525
-6.86,0.2969
-9.53,-0.8841
-0.29,0.675
2.34,0.0261
-1.75,-1.1641
7.73,1.1154
9.85,-1.3232
-8.63,-1.4142
-6.88,0.2661
5.18,-0.4457
6.76,1.3466
4.41,-1.2517
-9.98,-0.321
5.93,0.5934
-5.45,1.4123
7.23,1.3949
4.13,-1.384
8.11,0.711
2.13,0.3233
-2.54,-1.3911
6.25,0.9701
-1.86,-1.2468
-9.49,-0.9282
-7.68,-0.81
4.31,-1.3104
9.79,-1.2902
0.5,1.3582
2.59,-0.3321
-7.41,-0.472
-8.83,-1.389
0.48,1.3477
-8.99,-1.3266
5.59,0.124
-8.64,-1.4142
-7.57,-0.6765
0.07,1.0709
6.11,0.8109
7.7,1.1454
-3.48,-0.6102
4.21,-1.3576
6.57,1.2412
6.75,1.344
0.65,1.4007
-2.97,-1.1535
-9.71,-0.6794
-3.33,-0.7993
3.68,-1.3712
-7.2,-0.1896
1.62,0.9471
6.52,1.2101
1.21,1.2914
0.47,1.3461
8.37,0.3754
-9.02,-1.3152
5.46,-0.0476
-0.81,-0.0314
4.25,-1.339
-3.59,-0.4683
-8.18,-1.2674
3.06,-0.9195
3.37,-1.1999
0.68,1.4059
-3.03,-1.105
-8.4,-1.3741
-7.66,-0.794
4.28,-1.3257
6.42,1.1288
-5.1,1.3011
3.3,-1.1442
8.66,-0.0325
1.5,1.0702
0.32,1.2661
4.42,-1.2424
2.1,0.3596
-8.07,-1.1883
6.76,1.3455
-6.99,0.1127
1.31,1.2259
-2.61,-1.3702
-5.4,1.4071
-8.13,-1.2367
6.44,1.1432
-8.33,-1.346
3.45,-1.2535
-4.72,1.0066
0.8,1.4141
6.27,0.9908
8.76,-0.1639
-0.02,0.9826
-8.21,-1.2836
-9.28,-1.1353
4.36,-1.2826
0.73,1.4117
-7.19,-0.1648
-1.64,-1.0697
-7.43,-0.5063
-4.83,1.1143
2.65,-0.4038
6.15,0.8562
1.23,1.2779
-9.89,-0.4387
-2.99,-1.1422
-2.86,-1.2407
-3.41,-0.6985
3.03,-0.8819
-9.49,-0.9297
8.31,0.4632
3.55,-1.3133
-2.43,-1.4102
7.06,1.4141
0.59,1.3866
7.39,1.3425
-9.42,-1.0026
-6.29,0.9941
2.61,-0.3531
6.73,1.3332
5.37,-0.1819
-6.42,0.8575
5.14,-0.5004
-4.47,0.7344
4.8,-0.911
-6.81,0.3569
3.29,-1.1379
0.96,1.3916
-7.78,-0.9257
9.16,-0.703
-5.7,1.3868
-3.59,-0.4683
-2.48,-1.4041
-3.09,-1.0462
2.42,-0.087
1.53,1.0415
-6.66,0.567
0.97,1.389
6.33,1.0483
9.64,-1.1893
2.51,-0.2102
7.37,1.3503
-0.24,0.7386
6.69,1.3136
-9.71,-0.6788
1.16,1.3184
0.99,1.3836
7.27,1.3856
5.9,0.5488
-6.98,0.119
-1.56,-0.9892
-7.2,-0.1796
9.14,-0.6822
8.71,-0.1022
-2.16,-1.3863
8.45,0.2667
-3.26,-0.879
8.9,-0.3697
-3.71,-0.3086
-3.3,-0.8323
-0.36,0.5781
4.21,-1.358
0.23,1.2026
1.24,1.2702
1.6,0.9745
7.54,1.2606
5.72,0.3089
7.58,1.2338
-9.66,-0.7416
-9.76,-0.619
-1.94,-1.2934
6.55,1.2254
0.92,1.4017
-4.03,0.1476
2.49,-0.1882
8.89,-0.3545
-5.68,1.3915
-7.19,-0.1743
5.61,0.1646
1.45,1.114
-6.09,1.1716
3.79,-1.4012
-0.33,0.6279
-9.18,-1.214
-0.99,-0.2829
5.31,-0.2695
-5.95,1.2691
-8.5,-1.3995
5.58,0.1177
-4.87,1.1424
-7.46,-0.5387
-3.72,-0.2916
0.82,1.4135
-0.97,-0.2564
4.78,-0.9338
6.58,1.25
-1.06,-0.3816
8.3,0.472
-9.06,-1.2903
1.91,0.6115
-3.81,-0.17
-3.99,0.0869
5.51,0.0118
8.26,0.5252
-7.52,-0.6127
3.26,-1.1092
6.03,0.7223
-1.77,-1.1742
0.14,1.1317
3.46,-1.2624
8.33,0.4293
-1.11,-0.4477
-9.14,-1.2384
6.3,1.0181
4.78,-0.9296
-6.29,0.9888
-7.5,-0.5939
3.49,-1.2785
-0.26,0.7082
-6.49,0.7713
1.63,0.94
4.54,-1.1545
-8.43,-1.384
2.59,-0.3333
-1.37,-0.7806
5.73,0.3251
-5.37,1.4028
-9.91,-0.4127
-5.98,1.25
-1.69,-1.1153
-1.56,-0.9934
-8.13,-1.2353
-6.26,1.0228
-5.14,1.326
2.4,-0.0605
-2.87,-1.2331
-9.61,-0.7949
8.06,0.778
1.32,1.2163
6.63,1.2778
9.21,-0.7595
3.64,-1.3545
-5.31,1.3888
7.92,0.9287
-9.97,-0.3364
0.62,1.3946
-7.0,0.1034
-7.19,-0.1667
1.08,1.3553
-2.61,-1.3698
6.14,0.8417
-7.99,-1.1229
6.56,1.2337
5.94,0.6006
-9.26,-1.1472
-3.24,-0.8934
2.05,0.4212
8.77,-0.1812
-2.99,-1.1371
6.48,1.1728
-9.15,-1.2364
-2.27,-1.4095
-4.84,1.1229
-6.74,0.4534
-0.74,0.0619
0.36,1.2871
-8.59,-1.4127
-8.05,-1.1793
-2.95,-1.1736
-2.82,-1.2629
0.77,1.4141
6.54,1.2213
6.81,1.3665
3.72,-1.3828
-8.2,-1.2815
8.43,0.2904
6.66,1.299
-6.38,0.8995
-8.19,-1.2709
4.1,-1.3926
7.72,1.1281
5.57,0.0976
2.56,-0.2917
2.47,-0.1581
1.3,1.2305
6.57,1.2421
-6.86,0.2972
2.29,0.0929
-5.49,1.4142
0.34,1.2782
-9.08,-1.279
9.21,-0.7692
5.02,-0.6466
-3.65,-0.3915
3.99,-1.4115
2.28,0.1063
9.09,-0.6134
-6.98,0.1286
4.84,-0.864
-9.0,-1.3225
-0.83,-0.0669
-6.63,0.6022
8.92,-0.392
0.08,1.0778
8.83,-0.2745
5.29,-0.2962
-2.14,-1.3826
7.0,1.4105
-9.25,-1.1561
5.61,0.1653
-7.75,-0.8888
3.62,-1.346
9.86,-1.3275
2.09,0.3669
-6.83,0.3294
-8.69,-1.4127
9.25,-0.8121
-7.24,-0.2375
6.65,1.29
-2.25,-1.4065
-0.53,0.3579
-7.76,-0.9044
-4.54,0.8086
-8.52,-1.4036
-5.26,1.3747
-9.58,-0.8289
8.03,0.81
-4.39,0.6374
0.68,1.4063
3.85,-1.4104
-3.64,-0.3996
-9.32,-1.1017
-0.06,0.94
-3.71,-0.3084
7.34,1.3641
3.44,-1.2498
7.71,1.1304
-3.57,-0.4992
-2.79,-1.2805
-1.0,-0.3032
-4.69,0.9772
-1.3,-0.6992
2.17,0.2565
-7.99,-1.1294
-3.59,-0.4619
0.56,1.378
-0.88,-0.1266
-0.79,-0.0034
4.51,-1.1797
0.86,1.4107
-6.63,0.6056
3.55,-1.3172
-3.84,-0.1253
-9.6,-0.8056
-5.03,1.2599
-2.33,-1.4138
-2.4,-1.4126
8.0,0.8489
5.04,-0.6221
-6.89,0.2547
-9.43,-0.9917
2.31,0.0675
2.46,-0.1465
9.99,-1.3795
3.49,-1.2787
1.96,0.5418
-1.32,-0.7246
8.42,0.3113
5.9,0.5565
7.64,1.1927
2.82,-0.634
4.96,-0.7218
1.64,0.9325
9.76,-1.2735
9.45,-1.0255
-9.73,-0.6514
-5.42,1.4102
2.25,0.1504
5.59,0.1326
-0.09,0.909
-5.19,1.347
8.34,0.423
9.3,-0.8717
1.7,0.8676
2.81,-0.6228
6.38,1.0892
-0.46,0.4546
-1.4,-0.8143
-7.52,-0.6108
1.6,0.9731
0.11,1.1058
2.77,-0.5623
9.64,-1.1939
5.11,-0.5331
-6.89,0.2477
-3.97,0.0564
-5.92,1.2915
6.59,1.2565
-6.54,0.7084
1.89,0.6329
0.33,1.2731
-5.91,1.2985
2.91,-0.7467
-0.53,0.3537
8.65,-0.0196
3.47,-1.2719
-7.86,-1.0094
6.59,1.2582
-1.46,-0.888
8.42,0.308
-2.37,-1.414
-0.75,0.0543
0.29,1.2426
-8.92,-1.358
-4.25,0.4537
-3.39,-0.7291
-4.16,0.3198
9.61,-1.1669
-7.03,0.0595
-6.24,1.0463
0.14,1.1337
-4.36,0.5901
4.19,-1.3661
4.48,-1.2016
0.33,1.2681
-0.7,0.1187
-1.35,-0.7593
1.46,1.1084
-4.74,1.0297
9.73,-1.2561
3.23,-1.0861
5.83,0.4564
-5.45,1.4126
-8.69,-1.4121
-9.04,-1.2996
7.54,1.2611
7.97,0.8784
-3.9,-0.0315
-1.79,-1.1912
-6.37,0.9125
6.92,1.3986
7.47,1.3015
9.81,-1.304
-0.57,0.2986
-9.83,-0.522
0.6,1.3911
-9.82,-0.5349
3.84,-1.4089
-8.3,-1.3321
-0.63,0.2157
0.25,1.2191
4.92,-0.7758
-1.39,-0.8019
-6.87,0.2818
-3.27,-0.8682
-0.44,0.4805
-9.75,-0.6248
4.59,-1.1118
9.11,-0.6446
-7.03,0.0526
7.44,1.3158
4.35,-1.2881
-0.51,0.3875
2.81,-0.6147
-6.36,0.9234
-3.83,-0.1386
-5.04,1.2678
9.01,-0.5134
-1.19,-0.5552
