x,y
8.83,4.9484
-6.92,4.1291
1.08,0.9491
-8.28,7.5373
-2.55,1.4257
-3.46,-1.073
2.52,1.4658
6.32,0.2043
9.61,-1.7982
3.29,-0.4905
-6.36,0.4824
6.29,0.0238
-6.2,-0.5253
4.71,-4.7062
7.07,4.9949
-6.34,0.3651
5.7,-3.128
8.35,7.3483
5.24,-4.5355
-6.21,-0.4345
-3.74,-2.1121
-6.3,0.1278
-1.11,0.9955
-5.81,-2.6692
1.87,1.787
-2.62,1.3009
-2.24,1.7568
-2.19,1.7816
7.39,6.6155
-0.67,0.4158
4.64,-4.631
-9.73,-2.9554
-1.69,1.6793
-4.4,-4.1785
8.49,6.8201
-6.31,0.143
-3.09,0.1456
-4.76,-4.7524
-7.83,7.8252
-3.82,-2.4106
-7.17,5.5586
2.34,1.6841
-0.14,0.0198
-2.17,1.7924
-7.58,7.289
-9.96,-5.1097
8.79,5.1975
-1.9,1.7971
-6.25,-0.2005
9.63,-1.9679
3.41,-0.9216
3.03,0.344
-0.2,0.0399
1.25,1.1829
-2.05,1.819
-6.97,4.4131
6.79,3.3217
7.01,4.6753
-1.01,0.8502
8.75,5.481
-6.47,1.2233
-8.65,6.0294
6.99,4.5266
-8.63,6.1741
-2.33,1.6902
4.77,-4.7627
8.99,3.76
-5.27,-4.4745
3.81,-2.369
5.91,-2.1341
5.75,-2.9441
4.58,-4.5374
-7.59,7.3352
-5.45,-4.0455
7.23,5.8696
-3.39,-0.8388
-4.47,-4.3395
3.53,-1.3234
-4.32,-3.9949
1.11,0.9988
-6.25,-0.1861
8.76,5.4043
-8.5,6.7811
-4.93,-4.8132
-1.39,1.3657
-2.07,1.8171
9.58,-1.4802
8.46,6.9722
-2.59,1.3645
0.23,0.0545
-0.28,0.0748
-6.85,3.7066
7.43,6.7787
4.46,-4.3131
-7.17,5.5587
1.56,1.5635
1.55,1.5494
1.57,1.5722
1.33,1.2855
-6.11,-1.0668
3.19,-0.1457
-2.45,1.5619
-2.75,1.0587
-7.55,7.1909
-4.2,-3.6635
-0.45,0.1937
-1.3,1.259
5.23,-4.5423
8.71,5.7368
-5.68,-3.2275
3.66,-1.8128
-9.1,2.8829
0.34,0.1127
2.04,1.8194
7.07,5.006
8.38,7.2592
4.46,-4.3163
9.31,1.0225
5.13,-4.6874
0.66,0.4065
-2.22,1.7667
-8.16,7.7845
7.42,6.7521
-5.88,-2.3143
-9.56,-1.265
-3.43,-0.9769
6.52,1.5576
-0.98,0.81
-8.54,6.6147
1.91,1.8021
-6.53,1.5703
-3.72,-2.0479
7.28,6.1058
2.55,1.4207
-1.89,1.7933
5.3,-4.414
5.01,-4.788
-5.44,-4.0756
9.68,-2.4542
-0.95,0.7717
-6.26,-0.1665
1.77,1.7342
-4.78,-4.7716
-0.91,0.7139
-9.8,-3.5726
-9.65,-2.1144
-5.04,-4.7706
2.96,0.545
1.41,1.3879
-7.22,5.8181
7.87,7.8662
1.69,1.6751
-6.21,-0.4348
2.52,1.4685
-9.34,0.8314
7.09,5.1248
-9.29,1.2217
2.28,1.7311
1.72,1.702
-2.99,0.4423
4.0,-3.0178
-2.63,1.2879
3.61,-1.6426
-4.74,-4.7399
-8.52,6.6897
-9.39,0.3001
-0.71,0.4599
-7.97,7.9166
6.58,1.9019
0.38,0.1384
1.88,1.7894
5.17,-4.6393
7.01,4.6465
5.44,-4.0663
-7.12,5.2984
4.09,-3.3195
8.74,5.5407
3.15,-0.0364
7.9,7.8927
4.29,-3.9224
-9.66,-2.2231
-8.27,7.5569
8.33,7.4091
2.45,1.558
7.03,4.7899
3.89,-2.6561
-5.12,-4.7048
-3.66,-1.827
-8.22,7.6772
6.93,4.1791
9.72,-2.8296
-0.13,0.0173
-6.95,4.2829
-9.69,-2.5472
-2.83,0.8688
1.58,1.579
-3.35,-0.6767
2.41,1.6057
7.25,5.9657
8.9,4.4537
6.98,4.4957
8.73,5.5893
-7.89,7.8871
-3.19,-0.1553
5.23,-4.5433
-1.08,0.9561
0.5,0.2356
-1.44,1.4294
-8.66,5.9944
-9.41,0.1216
0.84,0.6288
5.74,-2.9587
-2.46,1.5461
8.69,5.8295
-4.93,-4.8138
-5.21,-4.5732
2.72,1.1092
-9.64,-2.035
-9.52,-0.8987
9.51,-0.8469
3.43,-0.9838
-5.57,-3.6341
0.26,0.0676
-5.12,-4.6982
-4.16,-3.543
-0.4,0.159
7.62,7.4005
-2.62,1.2966
7.4,6.6404
3.1,0.1293
9.63,-1.9948
3.81,-2.3562
3.25,-0.3447
0.1,0.0091
-0.33,0.1064
8.59,6.3479
-9.9,-4.4861
1.94,1.8085
-3.62,-1.6799
0.49,0.2339
-7.46,6.892
-8.89,4.5401
3.4,-0.8535
-1.33,1.2908
-2.18,1.7892
9.11,2.8029
9.53,-1.0021
4.55,-4.4901
-4.95,-4.8105
-0.2,0.0416
-4.39,-4.1694
-1.2,1.1224
3.79,-2.3023
9.4,0.2669
0.35,0.1199
-2.36,1.6667
-5.3,-4.4137
1.14,1.0353
-8.98,3.879
-2.35,1.6754
9.98,-5.2581
9.66,-2.2396
-7.48,6.9509
3.72,-2.0297
-4.75,-4.744
8.21,7.7013
5.63,-3.4166
-5.27,-4.4728
0.27,0.0708
2.6,1.3383
-1.61,1.611
-6.11,-1.0326
2.46,1.5473
-6.9,4.0116
6.78,3.2227
3.8,-2.3273
-2.06,1.8183
8.16,7.7845
-3.07,0.2133
0.02,0.0004
4.7,-4.7006
-4.58,-4.5355
7.39,6.6223
-3.21,-0.2141
-3.49,-1.1937
1.13,1.0162
-8.68,5.9087
-5.4,-4.179
-2.48,1.5176
9.07,3.1238
-4.11,-3.3815
5.54,-3.743
-5.38,-4.2343
3.58,-1.511
8.44,7.0263
-3.11,0.1102
8.98,3.8883
1.2,1.1205
-7.84,7.8422
-1.59,1.5924
7.37,6.5393
-4.88,-4.8116
1.17,1.081
2.03,1.8197
-4.26,-3.8306
3.1,0.1365
-4.33,-4.0052
3.45,-1.0617
-2.76,1.0176
-6.71,2.7996
-7.28,6.1332
7.19,5.6466
1.86,1.7827
-5.69,-3.1661
-2.29,1.7254
7.49,6.9922
-7.64,7.46
-8.92,4.3102
-2.83,0.863
-1.59,1.5905
-8.23,7.6542
2.94,0.6017
-9.66,-2.2718
9.61,-1.8106
-0.97,0.7998
9.01,3.6467
1.08,0.951
-6.99,4.5317
7.75,7.7122
-2.94,0.5929
-8.07,7.884
1.97,1.8145
5.44,-4.0725
7.14,5.3914
3.8,-2.3175
-5.0,-4.7966
9.12,2.7026
8.63,6.1345
-4.41,-4.2117
8.95,4.0645
4.48,-4.3635
-4.13,-3.4432
8.03,7.9079
-6.43,0.9452
-3.45,-1.0484
1.24,1.1757
5.9,-2.1808
2.54,1.4398
-8.98,3.8958
-7.08,5.0801
-7.29,6.1652
0.34,0.1145
-3.08,0.1923
2.61,1.3198
1.21,1.1275
8.84,4.8515
-9.11,2.8526
-2.55,1.4146
5.69,-3.174
2.48,1.5252
-6.2,-0.5331
-5.27,-4.4813
8.3,7.4871
3.92,-2.7462
-4.23,-3.7609
2.81,0.9115
1.13,1.0173
-5.61,-3.4932
7.98,7.9166
-0.63,0.3746
-4.86,-4.8076
7.27,6.0663
-6.82,3.459
5.4,-4.1761
6.2,-0.4946
1.96,1.8131
8.41,7.128
7.64,7.4646
-2.04,1.8196
-0.46,0.2043
9.55,-1.176
1.62,1.6135
3.5,-1.2415
-2.47,1.5329
-2.25,1.7486
4.4,-4.1865
8.99,3.8208
-8.48,6.8819
-1.42,1.4024
-0.1,0.0102
6.22,-0.413
3.55,-1.4198
-7.24,5.8949
-0.48,0.2203
3.91,-2.7184
5.77,-2.8387
7.96,7.9152
3.62,-1.666
-6.19,-0.5727
-4.81,-4.7888
-4.26,-3.8263
6.23,-0.3518
-9.55,-1.1857
3.29,-0.4709
0.47,0.2119
0.66,0.4
8.32,7.4414
2.42,1.5954
-8.92,4.2889
-7.49,7.001
-6.06,-1.3266
2.6,1.3411
-5.3,-4.4012
-8.08,7.871
6.15,-0.8049
1.21,1.1366
4.98,-4.8014
5.94,-2.0044
4.37,-4.1104
2.25,1.7527
-8.18,7.7441
-8.94,4.1403
-4.33,-4.0252
3.15,-0.0191
-8.24,7.6316
4.45,-4.293
-2.09,1.8138
-1.51,1.5099
-7.75,7.7166
-0.41,0.1644
-7.81,7.7984
-6.24,-0.2433
0.7,0.4513
9.95,-4.9717
-3.35,-0.7031
-1.89,1.7938
1.82,1.7614
-5.97,-1.8381
-3.61,-1.6183
-0.48,0.2245
-4.76,-4.7545
-6.7,2.7147
-9.33,0.8654
-6.24,-0.2545
4.26,-3.844
1.66,1.6552
-7.66,7.5218
2.88,0.757
7.1,5.1926
7.73,7.661
-6.78,3.2404
6.17,-0.7135
2.6,1.3327
-5.66,-3.3123
-3.38,-0.7944
3.71,-2.0003
4.27,-3.8471
7.19,5.6374
-0.97,0.8019
5.35,-4.3019
-2.86,0.8014
9.42,0.0588
-0.68,0.4248
-7.62,7.4242
5.3,-4.4019
5.66,-3.2923
-9.93,-4.8464
7.33,6.3439
-8.53,6.6522
9.22,1.8776
-6.17,-0.7223
3.98,-2.9627
-3.69,-1.91
-4.78,-4.7678
-8.4,7.1753
5.79,-2.7457
9.0,3.6779
-6.71,2.7699
-7.81,7.8073
7.0,4.6099
-2.8,0.9327
3.69,-1.9057
5.68,-3.2026
-2.26,1.7465
6.16,-0.7543
1.5,1.4951
-1.68,1.6696
-8.85,4.7816
5.86,-2.4172
1.73,1.7115
-0.75,0.5106
-1.54,1.542
6.99,4.5686
5.41,-4.1542
-8.39,7.2077
5.82,-2.6236
-9.22,1.9112
-4.66,-4.6563
-0.18,0.0315
0.5,0.2431
6.59,2.0224
-3.05,0.289
-2.54,1.4341
1.76,1.7278
-7.24,5.9406
7.47,6.9299
-2.82,0.9012
8.43,7.0783
-2.63,1.2799
2.3,1.7186
-6.88,3.838
3.03,0.351
-7.05,4.8631
-8.9,4.4787
-0.35,0.1234
0.42,0.1701
4.84,-4.8022
-9.89,-4.4555
-5.87,-2.3501
-4.49,-4.3769
6.04,-1.4668
3.15,-0.0156
1.94,1.8082
-2.3,1.7164
6.37,0.5682
-0.43,0.1796
-2.22,1.7698
5.89,-2.2734
-0.83,0.6129
4.95,-4.8104
9.03,3.5081
-2.2,1.7776
6.6,2.0594
5.78,-2.776
-5.08,-4.7365
-7.09,5.1048
-4.17,-3.5687
6.61,2.0914
-1.54,1.5351
-6.28,0.0062
-9.0,3.7318
-3.33,-0.6264
0.96,0.786
-3.97,-2.9153
-5.12,-4.7021
-8.64,6.1036
1.74,1.7183
8.97,3.9067
-9.6,-1.6866
4.13,-3.4344
-5.66,-3.3023
-9.52,-0.8655
5.73,-2.9975
-0.91,0.7245
0.69,0.4401
-1.63,1.6255
-5.67,-3.2807
1.44,1.4334
2.82,0.8993
-2.48,1.5196
3.52,-1.3127
-3.26,-0.3709
4.99,-4.7989
1.25,1.1899
-8.26,7.5814
2.88,0.7386
-0.71,0.464
3.99,-3.0049
-8.1,7.8606
-6.42,0.8823
-3.26,-0.3998
1.79,1.7456
6.11,-1.0568
-9.3,1.1157
6.98,4.4825
0.44,0.1836
-1.35,1.3233
5.29,-4.4282
3.48,-1.1523
-9.73,-2.8935
-2.28,1.7277
-0.04,0.0016
7.13,5.3371
-9.81,-3.7187
-2.22,1.7679
8.95,4.1007
0.24,0.0585
6.85,3.6758
-2.33,1.6936
-2.78,0.9818
-0.32,0.1007
-2.76,1.0353
5.04,-4.7746
2.65,1.2504
-5.04,-4.7701
5.61,-3.4827
-7.1,5.1568
-1.56,1.5595
6.8,3.3631
-3.08,0.1809
3.18,-0.1208
4.36,-4.1002
-8.62,6.2215
-6.97,4.449
5.66,-3.3179
-0.21,0.0436
-5.47,-3.9821
4.28,-3.8905
-4.49,-4.385
2.52,1.4734
-0.33,0.106
5.49,-3.8968
7.41,6.6881
-5.66,-3.3186
0.54,0.2818
7.22,5.8062
-2.87,0.7627
2.5,1.493
-5.2,-4.5956
5.39,-4.1878
7.5,7.0284
7.46,6.8821
-0.78,0.5479
-4.48,-4.3523
-1.63,1.6228
8.94,4.1471
1.36,1.3316
-6.64,2.3052
6.22,-0.3816
-2.72,1.1067
-9.61,-1.7252
7.84,7.8407
8.92,4.3426
-3.44,-1.0227
-0.08,0.0067
-0.27,0.0737
-5.19,-4.606
2.48,1.5218
-7.94,7.9111
-6.04,-1.4449
7.28,6.1243
-1.71,1.6961
-2.35,1.6682
-8.32,7.4277
-2.7,1.1608
9.3,1.1654
-7.85,7.8538
9.08,3.0362
-5.11,-4.7159
-4.12,-3.4118
8.8,5.1711
0.29,0.0857
-9.29,1.2491
7.74,7.6854
-8.78,5.2764
1.84,1.7719
7.03,4.7602
5.82,-2.5798
-2.93,0.6096
0.39,0.1503
-8.33,7.3921
8.93,4.2207
2.4,1.6212
7.72,7.6601
-7.77,7.7466
1.79,1.7465
-3.87,-2.5933
-4.7,-4.7017
-0.53,0.2644
5.58,-3.6208
-2.13,1.8066
5.66,-3.3093
0.0,0.0
1.49,1.4898
7.9,7.8946
0.02,0.0004
9.67,-2.3145
2.4,1.6157
1.09,0.9611
4.72,-4.7202
4.55,-4.4888
3.61,-1.638
0.42,0.1697
-3.71,-1.9825
6.77,3.1435
-2.84,0.849
-8.85,4.8035
-0.38,0.138
6.5,1.4193
2.58,1.3784
-0.92,0.7381
2.81,0.9034
-8.56,6.4976
-9.87,-4.2311
2.58,1.3734
1.05,0.9172
-2.46,1.5524
-9.23,1.8292
9.44,-0.168
8.22,7.6835
-9.76,-3.171
6.94,4.2566
1.27,1.2086
9.6,-1.7194
8.07,7.8811
-5.44,-4.0702
-7.8,7.791
-4.94,-4.8123
-1.12,1.0103
-4.6,-4.5754
7.75,7.7018
8.41,7.1461
-0.18,0.0306
1.27,1.214
-6.12,-1.0113
8.99,3.782
-4.37,-4.1157
-3.99,-2.9882
-4.38,-4.1367
6.58,1.9121
1.65,1.6459
-3.52,-1.3076
1.8,1.7549
1.75,1.719
-8.89,4.5603
0.47,0.2151
-7.83,7.8232
9.83,-3.9194
0.73,0.4906
-8.52,6.6979
9.69,-2.5628
9.87,-4.2205
-7.87,7.8704
1.56,1.5581
4.34,-4.0411
-2.14,1.8035
2.33,1.6933
-4.66,-4.6512
4.25,-3.7908
-2.85,0.8171
-7.28,6.0976
-8.89,4.5142
5.68,-3.2341
-6.58,1.9431
2.04,1.8196
-4.28,-3.8769
-5.45,-4.0216
5.01,-4.7912
3.04,0.3038
-7.3,6.1933
-9.05,3.3002
-9.16,2.4306
-4.98,-4.8019
-8.57,6.4459
4.28,-3.8736
-6.13,-0.9561
5.74,-2.966
-8.14,7.8127
3.59,-1.5712
9.39,0.3029
-6.07,-1.3035
-6.58,1.8941
-4.36,-4.0949
-1.97,1.8156
-3.28,-0.4572
-8.34,7.3791
5.67,-3.2812
-2.13,1.8063
-8.38,7.2612
-5.77,-2.8192
5.9,-2.2046
-6.85,3.7066
-7.56,7.2205
7.68,7.5722
-2.88,0.7362
-6.04,-1.4624
-8.39,7.2088
-3.4,-0.8697
0.15,0.0234
5.32,-4.377
-3.77,-2.2027
1.6,1.5984
6.43,0.9374
-8.15,7.7964
-4.23,-3.7421
-8.67,5.9595
-4.04,-3.1611
5.75,-2.9415
-4.2,-3.6489
-8.99,3.7567
5.64,-3.3636
5.93,-2.0714
4.48,-4.3531
4.31,-3.9528
-3.66,-1.8209
4.19,-3.6292
-7.54,7.186
4.45,-4.3038
5.65,-3.3456
-2.09,1.8152
9.48,-0.5511
-8.93,4.275
0.22,0.0488
-2.43,1.5851
-8.0,7.914
-7.64,7.4701
6.42,0.8581
5.32,-4.3572
-8.3,7.4871
-3.94,-2.8261
6.78,3.2335
-8.6,6.3271
8.68,5.8868
1.79,1.7495
-2.09,1.8144
6.64,2.3475
1.27,1.2083
4.51,-4.4244
0.94,0.756
1.32,1.2822
1.9,1.7977
-7.38,6.5776
1.43,1.41
-0.49,0.2277
-6.63,2.2657
-8.16,7.784
-9.56,-1.3189
4.87,-4.8101
8.5,6.7859
0.47,0.2125
8.53,6.6509
-3.02,0.3748
-8.61,6.2728
-7.45,6.8313
6.22,-0.3904
-0.13,0.0165
9.18,2.1936
7.53,7.1423
5.33,-4.3476
-5.69,-3.1819
-9.1,2.8897
-0.67,0.4197
7.26,6.024
-2.34,1.6853
5.71,-3.0985
2.33,1.6938
-4.25,-3.8175
5.84,-2.4989
-3.05,0.2786
3.31,-0.5485
-6.79,3.2938
9.98,-5.2819
2.49,1.5163
-8.49,6.8467
2.54,1.4335
-2.55,1.4244
3.28,-0.4492
4.83,-4.7979
8.03,7.9058
7.31,6.2628
-2.94,0.5899
0.69,0.443
7.48,6.9618
-8.71,5.7018
-6.97,4.3909
5.15,-4.6667
3.87,-2.5659
3.47,-1.1273
-5.6,-3.5384
9.77,-3.2647
-4.63,-4.6088
5.79,-2.7421
-0.05,0.0028
4.5,-4.4075
1.84,1.7742
9.65,-2.2026
7.02,4.7101
6.15,-0.7884
7.66,7.5126
-7.95,7.9126
-5.13,-4.6848
-0.55,0.2897
8.23,7.6479
7.33,6.3646
-3.68,-1.8926
6.85,3.6909
5.83,-2.5686
8.21,7.7024
3.65,-1.7702
4.26,-3.8299
-6.99,4.5662
-5.63,-3.4063
9.53,-1.0316
6.97,4.3917
-8.3,7.4921
-5.56,-3.6656
4.51,-4.4261
0.9,0.7024
-2.53,1.4591
9.97,-5.1766
7.11,5.2441
-2.33,1.6862
2.2,1.7792
-3.09,0.1696
-3.28,-0.4583
-7.64,7.4699
9.22,1.8771
3.61,-1.6337
-8.49,6.8129
-6.15,-0.8338
-8.59,6.3619
-4.63,-4.608
8.13,7.8276
-8.22,7.6843
-8.57,6.4785
9.43,-0.0747
1.47,1.4678
-6.99,4.5236
-3.88,-2.6265
0.85,0.6365
5.51,-3.8473
1.57,1.565
-2.61,1.3194
-9.07,3.184
-1.53,1.5262
-7.76,7.7307
1.49,1.4846
-2.05,1.8193
-6.95,4.274
-5.1,-4.7199
8.38,7.2614
-2.56,1.4032
1.47,1.4574
-5.74,-2.9694
-4.23,-3.7424
-2.91,0.6776
-1.66,1.6505
-1.68,1.6698
2.57,1.3947
-0.32,0.0994
-4.78,-4.7678
-0.66,0.4062
-4.71,-4.7143
-3.68,-1.8969
1.03,0.8785
-4.46,-4.3179
8.49,6.8173
-1.17,1.0727
-9.85,-4.0479
0.01,0.0002
-3.8,-2.3162
-6.89,3.9249
-2.96,0.5425
2.38,1.6389
9.69,-2.5651
-5.61,-3.5015
-1.3,1.2492
7.67,7.5468
4.69,-4.6878
9.39,0.367
8.33,7.4022
-6.04,-1.4709
-9.69,-2.5695
1.81,1.7607
1.81,1.7571
8.4,7.175
9.32,0.9385
3.3,-0.5098
-8.92,4.3021
6.25,-0.1947
5.31,-4.3854
3.62,-1.6797
6.06,-1.3432
-2.09,1.8149
-2.99,0.4618
0.68,0.4295
8.78,5.2554
9.69,-2.5135
-3.75,-2.1483
9.27,1.408
9.11,2.7998
-4.44,-4.2772
-7.28,6.1217
-1.63,1.626
-6.59,1.9842
-1.2,1.12
0.98,0.8147
-2.65,1.2511
2.92,0.6295
-2.98,0.4741
9.92,-4.7068
8.4,7.1882
-0.65,0.3957
4.27,-3.8479
1.15,1.0499
2.2,1.7784
0.37,0.1305
3.77,-2.1992
-3.09,0.1552
8.86,4.7453
9.15,2.4782
7.14,5.394
2.31,1.7066
4.04,-3.1503
4.66,-4.6475
5.06,-4.7569
5.01,-4.7897
-2.52,1.4654
9.11,2.8335
-3.73,-2.0761
5.71,-3.0925
-0.42,0.1722
3.69,-1.9383
8.41,7.1433
-0.69,0.4432
9.27,1.3942
-1.13,1.0183
-5.45,-4.0231
2.07,1.8169
-1.65,1.6424
0.25,0.0604
8.22,7.6705
-0.26,0.069
0.43,0.1809
6.36,0.4797
1.01,0.8619
-8.03,7.9044
-2.54,1.444
-7.07,5.0182
8.94,4.1412
8.37,7.2959
-6.19,-0.5634
-7.0,4.623
-1.29,1.2375
7.68,7.5683
2.71,1.1275
5.09,-4.7325
2.02,1.8195
-1.36,1.332
6.58,1.9356
8.27,7.5717
-9.8,-3.5717
3.2,-0.1967
5.8,-2.7066
-2.5,1.4912
4.61,-4.5828
-8.44,7.0281
1.01,0.8489
3.17,-0.0816
-7.72,7.6477
8.66,6.0222
8.45,6.9827
-2.21,1.7722
6.63,2.2422
-1.58,1.5819
-9.53,-1.0042
8.8,5.1645
9.82,-3.759
4.37,-4.1216
9.91,-4.6194
7.19,5.6875
-9.94,-4.8707
-2.35,1.6695
-8.71,5.6812
9.67,-2.3954
1.26,1.1972
3.04,0.3042
2.64,1.271
4.72,-4.7198
7.4,6.6352
-5.34,-4.3194
4.37,-4.124
-9.33,0.8696
3.1,0.1228
-8.45,6.9803
-8.07,7.8833
6.18,-0.6494
3.22,-0.2546
-6.59,1.9746
-4.9,-4.8138
6.52,1.5089
-7.29,6.1802
0.47,0.2151
7.84,7.8369
-3.25,-0.3534
-3.04,0.2941
-4.68,-4.6818
4.69,-4.694
-7.23,5.8755
6.46,1.1431
8.57,6.4747
-2.68,1.1875
2.18,1.7881
-6.53,1.5812
8.51,6.7578
6.53,1.6084
5.41,-4.1361
-8.54,6.6245
-2.79,0.9631
3.11,0.0971
7.01,4.6313
-5.86,-2.3821
-1.73,1.7116
-7.81,7.8025
9.34,0.8103
6.09,-1.1532
6.6,2.0593
-0.44,0.1847
-1.08,0.9484
5.9,-2.1951
-8.99,3.7639
3.85,-2.5103
-5.78,-2.8056
8.02,7.9109
-7.97,7.9164
-7.43,6.7801
2.8,0.9477
6.8,3.3798
-6.96,4.3528
-5.32,-4.3763
-2.42,1.5972
-7.14,5.3816
8.79,5.2213
-4.85,-4.8036
2.55,1.4288
-8.95,4.0801
-9.1,2.8762
-1.97,1.8147
7.27,6.0454
8.44,7.0166
4.02,-3.089
-4.62,-4.5962
7.83,7.8223
3.95,-2.8528
7.04,4.8454
4.9,-4.8143
3.72,-2.0321
7.37,6.5426
-7.75,7.7047
3.75,-2.1267
-4.25,-3.7941
0.22,0.0481
-1.61,1.6056
8.81,5.0649
1.12,1.0036
-0.94,0.7576
-5.38,-4.2189
1.73,1.7105
-0.7,0.4567
0.1,0.0103
3.8,-2.3282
7.39,6.6183
0.06,0.0032
9.87,-4.2153
4.84,-4.8023
3.41,-0.8971
-8.48,6.8561
-6.97,4.4296
5.29,-4.4216
7.94,7.9103
0.5,0.2434
7.83,7.8236
-1.87,1.7889
-3.21,-0.2313
-4.37,-4.1093
6.73,2.8757
-8.69,5.8202
8.06,7.8918
3.82,-2.3862
8.7,5.7748
-2.83,0.8615
9.88,-4.3404
6.3,0.1213
-9.53,-1.0081
-5.75,-2.9093
-7.44,6.8085
-3.27,-0.415
3.69,-1.9293
-0.49,0.2316
6.65,2.4074
6.48,1.2891
-3.75,-2.1386
-6.29,0.064
0.79,0.5658
-1.89,1.7936
8.34,7.3849
-0.52,0.2565
9.57,-1.3432
8.51,6.7554
7.83,7.8316
-7.09,5.1013
3.23,-0.272
2.36,1.6617
5.74,-2.9683
-7.89,7.8856
0.93,0.7489
-7.08,5.0731
-1.13,1.0198
3.42,-0.9544
5.21,-4.585
5.37,-4.2389
-6.46,1.1438
-7.71,7.6281
-3.46,-1.0685
7.32,6.2802
9.4,0.2416
8.62,6.2102
4.73,-4.7315
-4.26,-3.8353
-5.55,-3.7232
-4.88,-4.8122
-7.73,7.6656
-9.1,2.8649
-0.06,0.0038
-0.68,0.4218
-9.37,0.4969
0.67,0.4169
2.65,1.2476
5.72,-3.0575
-6.04,-1.473
-6.39,0.6517
-7.59,7.3364
-7.62,7.4212
5.65,-3.3482
1.33,1.2865
8.01,7.9116
-2.75,1.0572
-9.65,-2.1872
-6.56,1.803
1.27,1.2078
2.68,1.1915
-3.2,-0.1999
-7.07,5.0002
-9.61,-1.7694
-1.23,1.1586
-0.76,0.528
8.08,7.8742
6.76,3.0763
-9.22,1.9188
2.03,1.8197
-0.26,0.0644
-3.87,-2.5624
-6.75,3.0241
-9.16,2.4377
-2.95,0.5512
-0.06,0.0035
9.54,-1.1337
9.68,-2.4639
6.26,-0.1586
7.8,7.7828
-1.17,1.0791
-8.96,3.9964
5.95,-1.9567
-8.54,6.6247
9.81,-3.7099
4.89,-4.8132
-7.8,7.7836
2.98,0.4746
-3.38,-0.7905
-7.12,5.2709
4.47,-4.3297
-6.1,-1.1093
5.12,-4.6984
1.81,1.7566
4.73,-4.7289
-2.49,1.5053
6.08,-1.2046
-2.98,0.4762
-7.11,5.2467
0.01,0.0001
-4.21,-3.6944
-6.71,2.7478
-0.22,0.0475
-3.48,-1.1545
5.04,-4.7725
-8.72,5.6571
9.2,2.0236
9.64,-2.1021
-5.69,-3.1812
2.26,1.743
-8.58,6.4376
-8.13,7.826
6.69,2.6356
7.92,7.9045
-7.25,5.9808
3.29,-0.4735
4.34,-4.0423
6.65,2.3526
-3.82,-2.4077
7.26,6.0194
-5.0,-4.7958
-6.21,-0.4489
0.6,0.3391
9.63,-2.0065
-9.67,-2.329
1.25,1.187
-8.77,5.3448
4.38,-4.1441
-4.02,-3.1078
6.38,0.6272
7.4,6.6522
-0.83,0.6183
2.75,1.0481
-8.96,3.9936
-7.95,7.9129
4.52,-4.4331
5.04,-4.7685
-5.16,-4.6464
3.77,-2.2096
4.3,-3.9349
-10.0,-5.4042
-2.57,1.3824
4.94,-4.8131
4.99,-4.8009
2.68,1.1985
0.47,0.2112
9.35,0.7124
9.97,-5.1786
4.52,-4.4318
3.64,-1.7392
2.29,1.7266
6.76,3.1107
-4.94,-4.8119
-2.4,1.6178
-7.26,6.0076
-2.87,0.7592
5.19,-4.6044
-1.46,1.4503
-1.84,1.7722
1.72,1.7015
-6.38,0.5988
5.49,-3.9
5.72,-3.0376
8.7,5.7813
-8.88,4.6228
3.89,-2.6598
-4.51,-4.4215
6.78,3.2115
3.63,-1.7029
-6.69,2.6229
3.85,-2.5
2.11,1.81
0.97,0.8008
9.33,0.9223
-7.56,7.2452
7.5,7.0402
9.04,3.4256
5.71,-3.08
-3.09,0.1548
-4.1,-3.3579
-5.81,-2.6459
6.65,2.3753
-4.17,-3.5635
-3.07,0.2333
-8.31,7.4493
9.29,1.2195
2.28,1.7272
1.63,1.6231
9.54,-1.0804
2.19,1.7821
5.04,-4.7729
-4.37,-4.1068
-5.43,-4.1027
-7.35,6.4145
-4.52,-4.4433
7.98,7.9167
8.83,4.9341
9.9,-4.488
3.58,-1.5202
-5.14,-4.6805
8.87,4.6904
-3.68,-1.9
-3.88,-2.6092
-4.0,-3.0303
7.33,6.3474
4.99,-4.7995
2.22,1.7673
-4.11,-3.4013
-1.14,1.0302
4.93,-4.8134
-1.28,1.2257
5.17,-4.64
6.18,-0.6175
1.33,1.2874
-6.79,3.3249
-4.17,-3.5596
1.66,1.6547
6.05,-1.408
6.21,-0.4599
-6.4,0.7294
9.78,-3.3689
-1.09,0.9691
3.6,-1.5875
-8.36,7.3208
9.44,-0.178
5.64,-3.3742
-4.09,-3.3299
0.67,0.4139
-9.2,2.0127
-2.85,0.821
1.24,1.1786
9.26,1.4805
1.78,1.7405
-5.82,-2.6051
9.07,3.1702
-0.97,0.7967
7.69,7.5938
-5.54,-3.7325
-0.53,0.2635
1.36,1.3351
-9.0,3.7423
7.82,7.8197
9.32,0.9946
9.4,0.1979
-5.68,-3.2293
-8.59,6.3827
-8.68,5.8774
4.99,-4.798
-6.18,-0.6191
4.08,-3.3033
7.92,7.9021
8.87,4.6762
5.52,-3.8239
4.24,-3.7887
4.13,-3.4416
6.32,0.2549
-6.57,1.8582
-6.31,0.1979
-6.65,2.3675
7.22,5.8399
-1.44,1.4253
4.88,-4.8114
