t_0,x_0,y_0,dx_0,dy_0,t_1,x_1,y_1,dx_1,dy_1
0,61.54,44.27,0,-0.27,2,61.54,43.63,0,-0.47
0,36.4,82.66,0,0.79,2,36.4,84.14,0,0.59
0,56.51,54.02,0,-0.98,2,56.51,51.96,0,-1.18
0,56.94,39.99,0,0.06,2,56.94,40.01,0,-0.14
0,56.38,14.33,0,-0.5,2,56.38,13.23,0,-0.7
0,8.0,46.53,0,0.73,2,8.0,47.89,0,0.53
0,96.49,49.04,0,-0.17,2,96.49,48.6,0,-0.37
0,15.01,78.11,0,-0.36,2,15.01,77.29,0,-0.56
0,41.78,91.38,0,-0.1,2,41.78,91.08,0,-0.3
0,38.45,2.37,0,0.71,2,38.45,3.69,0,0.51
0,22.07,23.26,0,0.19,2,22.07,23.54,0,-0.01
0,36.58,27.62,0,-0.31,2,36.58,26.9,0,-0.51
0,35.21,94.77,0,0.2,2,35.21,95.07,0,0.0
0,95.56,94.9,0,-0.13,2,95.56,94.54,0,-0.33
0,65.11,66.11,0,-0.57,2,65.11,64.87,0,-0.77
0,27.23,53.73,0,-0.26,2,27.23,53.11,0,-0.46
0,49.21,57.62,0,-0.43,2,49.21,56.66,0,-0.63
0,73.6,5.17,0,0.64,2,73.6,6.35,0,0.44
0,84.68,24.25,0,0.72,2,84.68,25.59,0,0.52
0,51.96,61.86,0,-0.14,2,51.96,61.48,0,-0.34
0,16.6,7.61,0,0.62,2,16.6,8.75,0,0.42
0,28.78,91.75,0,0.75,2,28.78,93.15,0,0.55
0,43.29,30.67,0,0.95,2,43.29,32.47,0,0.75
0,65.57,11.19,0,0.54,2,65.57,12.17,0,0.34
0,66.29,63.66,0,-0.54,2,66.29,62.48,0,-0.74
0,50.31,75.14,0,-0.08,2,50.31,74.88,0,-0.28
0,10.84,1.82,0,0.01,2,10.84,1.74,0,-0.19
0,54.11,7.49,0,0.72,2,54.11,8.83,0,0.52
0,68.01,37.5,0,-0.02,2,68.01,37.36,0,-0.22
0,8.92,62.2,0,0.01,2,8.92,62.12,0,-0.19
0,4.45,79.47,0,0.19,2,4.45,79.75,0,-0.01
0,21.92,76.11,0,-0.0,2,21.92,76.01,0,-0.2
0,29.94,65.09,0,-0.22,2,29.94,64.55,0,-0.42
0,23.42,1.86,0,0.27,2,23.42,2.3,0,0.07
0,47.9,72.16,0,0.0,2,47.9,72.06,0,-0.2
0,34.87,14.11,0,0.01,2,34.87,14.03,0,-0.19
0,4.97,64.14,0,-0.8,2,4.97,62.44,0,-1.0
0,65.31,57.95,0,-0.25,2,65.31,57.35,0,-0.45
0,7.96,15.47,0,-0.04,2,7.96,15.29,0,-0.24
0,73.56,91.16,0,-0.87,2,73.56,89.32,0,-1.07
0,57.59,76.86,0,0.84,2,57.59,78.44,0,0.64
0,81.5,38.14,0,0.65,2,81.5,39.34,0,0.45
0,22.54,90.75,0,-0.39,2,22.54,89.87,0,-0.59
0,64.91,55.73,0,0.85,2,64.91,57.33,0,0.65
0,77.3,14.88,0,-0.58,2,77.3,13.62,0,-0.78
0,65.3,56.46,0,-0.86,2,65.3,54.64,0,-1.06
0,48.45,1.73,0,0.46,2,48.45,2.55,0,0.26
0,84.68,35.22,0,0.86,2,84.68,36.84,0,0.66
0,2.88,69.76,0,-1.0,2,2.88,67.66,0,-1.2
0,70.2,63.29,0,-0.12,2,70.2,62.95,0,-0.32
0,96.37,73.45,0,0.7,2,96.37,74.75,0,0.5
0,10.2,72.19,0,-0.21,2,10.2,71.67,0,-0.41
0,17.02,82.38,0,-0.36,2,17.02,81.56,0,-0.56
0,15.39,46.57,0,-0.7,2,15.39,45.07,0,-0.9
0,46.85,25.32,0,-0.57,2,46.85,24.08,0,-0.77
0,90.88,94.34,0,0.84,2,90.88,95.92,0,0.64
0,71.82,96.78,0,0.11,2,71.82,96.9,0,-0.09
0,1.53,98.94,0,0.86,2,1.53,100.56,0,0.66
0,20.8,40.8,0,0.21,2,20.8,41.12,0,0.01
0,70.26,17.75,0,0.09,2,70.26,17.83,0,-0.11
0,35.41,97.45,0,-0.09,2,35.41,97.17,0,-0.29
0,35.23,60.45,0,-0.21,2,35.23,59.93,0,-0.41
0,60.95,84.57,0,0.0,2,60.95,84.47,0,-0.2
0,15.62,14.68,0,-0.37,2,15.62,13.84,0,-0.57
0,82.56,34.42,0,0.24,2,82.56,34.8,0,0.04
0,99.99,12.08,0,0.62,2,99.99,13.22,0,0.42
0,27.24,98.52,0,-0.88,2,27.24,96.66,0,-1.08
0,5.64,16.75,0,-0.28,2,5.64,16.09,0,-0.48
0,42.94,66.06,0,-0.12,2,42.94,65.72,0,-0.32
0,58.04,72.91,0,0.06,2,58.04,72.93,0,-0.14
0,65.67,29.84,0,-0.72,2,65.67,28.3,0,-0.92
0,92.8,0.96,0,0.59,2,92.8,2.04,0,0.39
0,33.41,59.07,0,0.73,2,33.41,60.43,0,0.53
0,74.94,97.84,0,0.27,2,74.94,98.28,0,0.07
0,77.1,13.14,0,-0.45,2,77.1,12.14,0,-0.65
0,99.88,11.36,0,-0.11,2,99.88,11.04,0,-0.31
0,47.99,35.15,0,0.12,2,47.99,35.29,0,-0.08
0,7.77,12.55,0,-0.19,2,7.77,12.07,0,-0.39
0,80.09,65.54,0,-0.34,2,80.09,64.76,0,-0.54
0,67.41,52.25,0,0.37,2,67.41,52.89,0,0.17
0,18.2,41.15,0,-0.32,2,18.2,40.41,0,-0.52
0,10.33,12.52,0,0.74,2,10.33,13.9,0,0.54
0,46.32,10.46,0,0.32,2,46.32,11.0,0,0.12
0,66.29,89.25,0,-0.36,2,66.29,88.43,0,-0.56
0,57.43,62.13,0,-0.41,2,57.43,61.21,0,-0.61
0,12.48,57.11,0,0.49,2,12.48,57.99,0,0.29
0,87.43,41.56,0,0.41,2,87.43,42.28,0,0.21
0,57.18,28.84,0,0.03,2,57.18,28.8,0,-0.17
0,89.63,9.1,0,-0.38,2,89.63,8.24,0,-0.58
0,72.61,35.96,0,-0.03,2,72.61,35.8,0,-0.23
0,57.39,27.67,0,0.27,2,57.39,28.11,0,0.07
0,10.07,60.67,0,-0.69,2,10.07,59.19,0,-0.89
0,34.69,48.42,0,-0.22,2,34.69,47.88,0,-0.42
0,10.98,19.79,0,0.29,2,10.98,20.27,0,0.09
0,99.33,59.42,0,-0.51,2,99.33,58.3,0,-0.71
0,67.72,56.73,0,0.8,2,67.72,58.23,0,0.6
0,68.6,78.84,0,0.29,2,68.6,79.32,0,0.09
0,24.75,25.69,0,-0.56,2,24.75,24.47,0,-0.76
0,43.42,46.62,0,0.16,2,43.42,46.84,0,-0.04
0,3.46,36.74,0,0.59,2,3.46,37.82,0,0.39
0,62.15,74.33,0,-0.95,2,62.15,72.33,0,-1.15
0,52.9,24.99,0,-0.24,2,52.9,24.41,0,-0.44
0,20.62,11.44,0,0.88,2,20.62,13.1,0,0.68
0,30.27,70.95,0,0.41,2,30.27,71.67,0,0.21
0,46.29,38.69,0,-0.33,2,46.29,37.93,0,-0.53
0,74.43,2.19,0,0.35,2,74.43,2.79,0,0.15
0,97.76,57.84,0,0.81,2,97.76,59.36,0,0.61
0,45.06,75.66,0,0.29,2,45.06,76.14,0,0.09
0,25.34,13.43,0,0.08,2,25.34,13.49,0,-0.12
0,89.89,35.82,0,-0.36,2,89.89,35.0,0,-0.56
0,42.37,63.42,0,-0.05,2,42.37,63.22,0,-0.25
0,23.28,47.82,0,0.45,2,23.28,48.62,0,0.25
0,26.84,77.0,0,0.77,2,26.84,78.44,0,0.57
0,44.44,8.78,0,0.46,2,44.44,9.6,0,0.26
0,89.63,90.82,0,0.23,2,89.63,91.18,0,0.03
0,44.87,9.22,0,0.13,2,44.87,9.38,0,-0.07
0,53.46,82.91,0,0.48,2,53.46,83.77,0,0.28
0,30.33,77.44,0,-0.41,2,30.33,76.52,0,-0.61
0,33.24,76.25,0,-0.1,2,33.24,75.95,0,-0.3
0,27.59,94.2,0,0.17,2,27.59,94.44,0,-0.03
0,28.83,61.44,0,0.27,2,28.83,61.88,0,0.07
0,89.4,68.0,0,-0.12,2,89.4,67.66,0,-0.32
0,26.31,16.22,0,0.49,2,26.31,17.1,0,0.29
0,66.83,93.35,0,-0.08,2,66.83,93.09,0,-0.28
0,36.31,10.1,0,-0.19,2,36.31,9.62,0,-0.39
0,61.96,58.09,0,0.38,2,61.96,58.75,0,0.18
0,11.22,50.77,0,0.95,2,11.22,52.57,0,0.75
0,36.19,25.65,0,-0.42,2,36.19,24.71,0,-0.62
0,82.08,27.47,0,-0.09,2,82.08,27.19,0,-0.29
0,48.96,4.71,0,0.43,2,48.96,5.47,0,0.23
0,76.71,5.02,0,-0.03,2,76.71,4.86,0,-0.23
0,24.0,6.39,0,-0.66,2,24.0,4.97,0,-0.86
0,49.17,61.48,0,-0.26,2,49.17,60.86,0,-0.46
0,53.31,50.21,0,0.4,2,53.31,50.91,0,0.2
0,8.37,9.32,0,-0.4,2,8.37,8.42,0,-0.6
0,10.08,6.56,0,0.44,2,10.08,7.34,0,0.24
0,15.39,58.84,0,0.89,2,15.39,60.52,0,0.69
0,39.16,31.95,0,0.06,2,39.16,31.97,0,-0.14
0,61.91,81.79,0,0.74,2,61.91,83.17,0,0.54
0,45.76,88.69,0,0.42,2,45.76,89.43,0,0.22
0,49.98,4.51,0,-0.97,2,49.98,2.47,0,-1.17
0,22.25,64.19,0,-0.69,2,22.25,62.71,0,-0.89
0,51.0,52.52,0,-0.89,2,51.0,50.64,0,-1.09
0,30.64,31.93,0,-0.34,2,30.64,31.15,0,-0.54
0,35.55,50.55,0,-0.19,2,35.55,50.07,0,-0.39
0,48.29,37.05,0,0.93,2,48.29,38.81,0,0.73
0,6.14,73.56,0,-0.39,2,6.14,72.68,0,-0.59
0,45.06,83.93,0,0.52,2,45.06,84.87,0,0.32
0,9.53,70.56,0,0.73,2,9.53,71.92,0,0.53
0,34.13,38.86,0,0.03,2,34.13,38.82,0,-0.17
0,29.52,49.22,0,1.0,2,29.52,51.12,0,0.8
0,36.42,81.88,0,-0.5,2,36.42,80.78,0,-0.7
0,0.74,36.77,0,-0.3,2,0.74,36.07,0,-0.5
0,59.24,83.35,0,0.4,2,59.24,84.05,0,0.2
0,48.82,18.05,0,-0.98,2,48.82,15.99,0,-1.18
0,84.23,87.8,0,0.08,2,84.23,87.86,0,-0.12
0,57.77,54.56,0,-0.49,2,57.77,53.48,0,-0.69
0,8.06,45.03,0,-0.23,2,8.06,44.47,0,-0.43
0,78.68,5.17,0,-0.87,2,78.68,3.33,0,-1.07
0,21.4,5.76,0,-0.0,2,21.4,5.66,0,-0.2
0,85.91,37.53,0,-0.75,2,85.91,35.93,0,-0.95
0,94.28,21.84,0,-0.01,2,94.28,21.72,0,-0.21
0,87.46,12.5,0,0.01,2,87.46,12.42,0,-0.19
0,16.35,4.83,0,0.32,2,16.35,5.37,0,0.12
0,10.57,4.57,0,-0.01,2,10.57,4.45,0,-0.21
0,16.18,33.2,0,-0.44,2,16.18,32.22,0,-0.64
0,90.93,79.02,0,0.86,2,90.93,80.64,0,0.66
0,59.47,66.94,0,0.23,2,59.47,67.3,0,0.03
0,48.18,10.79,0,-0.06,2,48.18,10.57,0,-0.26
0,9.24,12.15,0,0.83,2,9.24,13.71,0,0.63
0,10.82,72.6,0,-0.39,2,10.82,71.72,0,-0.59
0,61.25,1.04,0,0.5,2,61.25,1.94,0,0.3
0,7.41,64.19,0,-0.37,2,7.41,63.35,0,-0.57
0,95.02,29.8,0,-0.76,2,95.02,28.18,0,-0.96
0,39.5,97.82,0,0.14,2,39.5,98.0,0,-0.06
0,42.47,29.88,0,-0.6,2,42.47,28.58,0,-0.8
0,39.48,89.64,0,-0.9,2,39.48,87.74,0,-1.1
0,6.64,51.66,0,0.93,2,6.64,53.42,0,0.73
0,80.75,62.63,0,0.23,2,80.75,62.99,0,0.03
0,90.22,29.59,0,-0.26,2,90.22,28.97,0,-0.46
0,50.52,21.67,0,-0.71,2,50.52,20.15,0,-0.91
0,16.62,88.49,0,0.65,2,16.62,89.69,0,0.45
0,14.07,76.64,0,-0.86,2,14.07,74.82,0,-1.06
0,63.46,35.65,0,-0.63,2,63.46,34.29,0,-0.83
0,96.36,31.64,0,0.41,2,96.36,32.36,0,0.21
0,83.64,91.05,0,0.7,2,83.64,92.35,0,0.5
0,33.01,61.23,0,-0.7,2,33.01,59.73,0,-0.9
0,41.71,32.13,0,-0.16,2,41.71,31.71,0,-0.36
0,63.93,36.92,0,0.5,2,63.93,37.82,0,0.3
0,3.22,73.66,0,-0.22,2,3.22,73.12,0,-0.42
0,30.72,15.22,0,0.23,2,30.72,15.58,0,0.03
0,49.86,36.66,0,0.92,2,49.86,38.4,0,0.72
0,52.07,89.1,0,0.98,2,52.07,90.96,0,0.78
0,17.99,89.78,0,0.74,2,17.99,91.16,0,0.54
0,63.09,58.45,0,-0.48,2,63.09,57.39,0,-0.68
0,54.32,37.11,0,0.57,2,54.32,38.15,0,0.37
0,10.92,33.37,0,0.6,2,10.92,34.47,0,0.4
0,24.56,0.69,0,-0.81,1,24.56,0.0,0,0.0
0,9.02,54.15,0,0.26,2,9.02,54.57,0,0.06
0,20.41,57.99,0,0.81,2,20.41,59.51,0,0.61
0,62.42,39.29,0,0.23,2,62.42,39.65,0,0.03
0,60.78,46.62,0,-0.86,2,60.78,44.8,0,-1.06
0,2.48,88.57,0,-0.29,2,2.48,87.89,0,-0.49
0,21.54,67.21,0,-0.39,2,21.54,66.33,0,-0.59
0,11.18,94.13,0,0.09,2,11.18,94.21,0,-0.11
0,76.94,82.14,0,-0.34,2,76.94,81.36,0,-0.54
0,96.84,27.4,0,-0.64,2,96.84,26.02,0,-0.84
0,81.42,55.5,0,0.07,2,81.42,55.54,0,-0.13
0,99.65,29.53,0,-0.68,2,99.65,28.07,0,-0.88
0,2.42,90.16,0,-0.05,2,2.42,89.96,0,-0.25
0,62.88,71.26,0,0.27,2,62.88,71.7,0,0.07
0,86.79,22.35,0,0.35,2,86.79,22.95,0,0.15
0,61.53,0.66,0,-0.58,2,61.53,0.0,0,0.0
0,55.04,45.69,0,-0.64,2,55.04,44.31,0,-0.84
0,42.26,63.97,0,0.52,2,42.26,64.91,0,0.32
0,58.32,80.03,0,0.98,2,58.32,81.89,0,0.78
0,86.79,69.31,0,0.47,2,86.79,70.15,0,0.27
0,52.91,12.96,0,-0.32,2,52.91,12.22,0,-0.52
0,57.82,52.09,0,-0.22,2,57.82,51.55,0,-0.42
0,42.79,80.48,0,-0.42,2,42.79,79.54,0,-0.62
0,62.41,12.3,0,-0.54,2,62.41,11.12,0,-0.74
0,89.58,22.05,0,-0.56,2,89.58,20.83,0,-0.76
0,59.84,68.61,0,0.45,2,59.84,69.41,0,0.25
0,15.55,19.47,0,-0.05,2,15.55,19.27,0,-0.25
0,98.86,58.22,0,0.24,2,98.86,58.6,0,0.04
0,2.23,78.5,0,0.26,2,2.23,78.92,0,0.06
0,92.78,51.24,0,-0.94,2,92.78,49.26,0,-1.14
0,12.58,81.17,0,0.64,2,12.58,82.35,0,0.44
0,7.62,61.44,0,-0.79,2,7.62,59.76,0,-0.99
0,7.51,75.89,0,0.68,2,7.51,77.15,0,0.48
0,20.22,36.36,0,-0.23,2,20.22,35.8,0,-0.43
0,42.76,16.04,0,-0.83,2,42.76,14.28,0,-1.03
0,29.69,7.32,0,0.3,2,29.69,7.82,0,0.1
0,44.7,36.72,0,-0.21,2,44.7,36.2,0,-0.41
0,10.59,0.2,0,0.96,2,10.59,2.02,0,0.76
0,2.45,62.07,0,-0.39,2,2.45,61.19,0,-0.59
0,51.66,42.81,0,0.02,2,51.66,42.75,0,-0.18
0,94.69,93.98,0,-0.76,2,94.69,92.36,0,-0.96
0,16.69,40.75,0,-0.44,2,16.69,39.77,0,-0.64
0,23.88,91.91,0,-0.96,2,23.88,89.89,0,-1.16
0,93.36,86.06,0,-0.48,2,93.36,85.0,0,-0.68
0,57.18,88.75,0,0.58,2,57.18,89.81,0,0.38
0,94.31,23.99,0,0.75,2,94.31,25.39,0,0.55
0,72.13,7.2,0,-0.26,2,72.13,6.58,0,-0.46
0,51.53,72.47,0,0.34,2,51.53,73.05,0,0.14
0,25.44,81.28,0,0.23,2,25.44,81.64,0,0.03
0,0.83,12.37,0,0.05,2,0.83,12.37,0,-0.15
0,59.64,50.58,0,-0.52,2,59.64,49.44,0,-0.72
0,9.87,90.54,0,-0.15,2,9.87,90.14,0,-0.35
0,4.14,98.27,0,-0.15,2,4.14,97.87,0,-0.35
0,74.45,77.37,0,0.98,2,74.45,79.23,0,0.78
0,75.61,12.83,0,-0.89,2,75.61,10.95,0,-1.09
0,39.75,67.98,0,0.67,2,39.75,69.22,0,0.47
0,53.61,59.19,0,-0.22,2,53.61,58.65,0,-0.42
0,44.71,20.2,0,0.39,2,44.71,20.88,0,0.19
0,42.89,86.8,0,-0.9,2,42.89,84.9,0,-1.1
0,78.64,23.43,0,-0.7,2,78.64,21.93,0,-0.9
0,15.92,30.69,0,-0.9,2,15.92,28.79,0,-1.1
0,37.8,68.86,0,-0.91,2,37.8,66.94,0,-1.11
0,4.67,3.77,0,-0.09,2,4.67,3.49,0,-0.29
0,28.07,3.79,0,0.12,2,28.07,3.93,0,-0.08
0,67.39,65.97,0,-0.65,2,67.39,64.57,0,-0.85
0,73.44,42.14,0,0.03,2,73.44,42.1,0,-0.17
0,5.84,59.01,0,0.52,2,5.84,59.95,0,0.32
0,9.1,58.97,0,-0.03,2,9.1,58.81,0,-0.23
0,50.04,42.29,0,0.14,2,50.04,42.47,0,-0.06
0,53.6,81.21,0,-0.31,2,53.6,80.49,0,-0.51
0,91.37,34.94,0,-0.19,2,91.37,34.46,0,-0.39
0,87.95,13.71,0,-0.84,2,87.95,11.93,0,-1.04
0,44.23,9.58,0,-0.06,2,44.23,9.36,0,-0.26
0,42.26,68.47,0,0.13,2,42.26,68.63,0,-0.07
0,55.96,72.37,0,0.42,2,55.96,73.11,0,0.22
0,4.49,83.63,0,-0.24,2,4.49,83.05,0,-0.44
0,44.99,0.8,0,0.29,2,44.99,1.28,0,0.09
0,73.74,34.01,0,0.19,2,73.74,34.29,0,-0.01
0,33.66,47.66,0,0.21,2,33.66,47.98,0,0.01
0,44.24,43.85,0,-0.2,2,44.24,43.35,0,-0.4
0,32.34,62.41,0,0.58,2,32.34,63.47,0,0.38
0,38.61,41.3,0,-0.17,2,38.61,40.86,0,-0.37
0,76.3,49.28,0,0.01,2,76.3,49.2,0,-0.19
0,18.83,86.26,0,-0.4,2,18.83,85.36,0,-0.6
0,53.3,93.71,0,-0.35,2,53.3,92.91,0,-0.55
0,78.07,1.95,0,-0.73,2,78.07,0.39,0,-0.93
0,77.94,50.15,0,-0.84,2,77.94,48.37,0,-1.04
0,97.6,91.0,0,-0.12,2,97.6,90.66,0,-0.32
0,13.9,14.58,0,0.12,2,13.9,14.72,0,-0.08
0,19.13,40.53,0,-0.65,2,19.13,39.13,0,-0.85
0,82.57,83.15,0,0.14,2,82.57,83.33,0,-0.06
0,82.19,50.18,0,0.94,2,82.19,51.96,0,0.74
0,53.54,48.2,0,-0.04,2,53.54,48.02,0,-0.24
0,39.22,87.34,0,-0.75,2,39.22,85.74,0,-0.95
0,1.47,97.92,0,-0.23,2,1.47,97.36,0,-0.43
0,6.04,29.27,0,-0.17,2,6.04,28.83,0,-0.37
0,4.68,64.37,0,-0.46,2,4.68,63.35,0,-0.66
0,2.65,96.56,0,0.44,2,2.65,97.34,0,0.24
0,88.21,74.08,0,-0.27,2,88.21,73.44,0,-0.47
0,45.72,16.26,0,0.53,2,45.72,17.22,0,0.33
0,27.05,45.76,0,-0.31,2,27.05,45.04,0,-0.51
0,40.5,16.55,0,0.34,2,40.5,17.13,0,0.14
0,6.29,41.51,0,0.35,2,6.29,42.11,0,0.15
0,88.41,85.57,0,0.77,2,88.41,87.01,0,0.57
0,45.92,6.68,0,0.02,2,45.92,6.62,0,-0.18
0,46.6,48.78,0,0.55,2,46.6,49.78,0,0.35
0,10.47,41.69,0,0.41,2,10.47,42.41,0,0.21
0,58.09,18.41,0,-0.89,2,58.09,16.53,0,-1.09
0,81.7,45.12,0,0.72,2,81.7,46.46,0,0.52
0,45.64,54.65,0,0.91,2,45.64,56.37,0,0.71
0,19.77,6.39,0,-0.77,2,19.77,4.75,0,-0.97
0,12.76,13.37,0,-0.21,2,12.76,12.85,0,-0.41
0,74.84,42.32,0,-0.53,2,74.84,41.16,0,-0.73
0,57.1,37.18,0,-0.99,2,57.1,35.1,0,-1.19
0,53.55,87.79,0,0.26,2,53.55,88.21,0,0.06
0,10.8,73.54,0,0.81,2,10.8,75.06,0,0.61
0,14.2,79.82,0,0.24,2,14.2,80.2,0,0.04
0,77.89,97.73,0,0.24,2,77.89,98.11,0,0.04
0,22.9,40.85,0,-0.27,2,22.9,40.21,0,-0.47
0,68.57,68.25,0,0.39,2,68.57,68.93,0,0.19
0,0.38,49.66,0,0.96,2,0.38,51.48,0,0.76
0,19.01,11.78,0,0.2,2,19.01,12.08,0,0.0
0,8.18,20.25,0,0.29,2,8.18,20.73,0,0.09
0,47.02,41.45,0,0.9,2,47.02,43.15,0,0.7
0,86.98,64.05,0,-0.29,2,86.98,63.37,0,-0.49
0,95.75,20.18,0,-0.47,2,95.75,19.14,0,-0.67
0,98.45,65.84,0,0.27,2,98.45,66.28,0,0.07
0,72.93,64.8,0,-0.78,2,72.93,63.14,0,-0.98
0,82.74,15.74,0,0.53,2,82.74,16.7,0,0.33
0,4.87,22.3,0,0.81,2,4.87,23.82,0,0.61
0,81.71,49.77,0,-0.63,2,81.71,48.41,0,-0.83
0,35.17,13.16,0,-0.1,2,35.17,12.86,0,-0.3
0,96.47,2.3,0,-0.88,2,96.47,0.44,0,-1.08
0,60.05,89.02,0,0.88,2,60.05,90.68,0,0.68
0,98.26,65.45,0,0.55,2,98.26,66.45,0,0.35
0,43.36,77.92,0,-0.2,2,43.36,77.42,0,-0.4
0,39.13,41.24,0,0.99,2,39.13,43.12,0,0.79
0,22.69,68.16,0,0.65,2,22.69,69.36,0,0.45
0,95.45,87.12,0,0.82,2,95.45,88.66,0,0.62
0,56.32,15.16,0,-0.96,2,56.32,13.14,0,-1.16
0,60.89,90.92,0,0.67,2,60.89,92.16,0,0.47
0,20.94,35.16,0,0.3,2,20.94,35.66,0,0.1
0,78.62,56.32,0,0.96,2,78.62,58.14,0,0.76
0,35.4,63.82,0,0.08,2,35.4,63.88,0,-0.12
0,9.43,90.68,0,1.0,2,9.43,92.58,0,0.8
0,65.41,79.14,0,0.56,2,65.41,80.16,0,0.36
0,55.15,24.32,0,-0.68,2,55.15,22.86,0,-0.88
0,75.13,50.64,0,-0.36,2,75.13,49.82,0,-0.56
0,46.18,93.19,0,-0.82,2,46.18,91.45,0,-1.02
0,24.27,19.16,0,0.17,2,24.27,19.4,0,-0.03
0,88.72,97.96,0,-0.38,2,88.72,97.1,0,-0.58
0,76.6,71.8,0,0.99,2,76.6,73.68,0,0.79
0,76.01,75.79,0,-0.06,2,76.01,75.57,0,-0.26
0,44.83,79.94,0,0.97,2,44.83,81.78,0,0.77
0,47.44,8.76,0,0.96,2,47.44,10.58,0,0.76
0,94.93,44.12,0,0.63,2,94.93,45.28,0,0.43
0,86.24,36.2,0,-0.27,2,86.24,35.56,0,-0.47
0,78.57,33.48,0,0.64,2,78.57,34.66,0,0.44
0,81.86,35.57,0,-0.92,2,81.86,33.63,0,-1.12
0,28.44,16.1,0,0.97,2,28.44,17.94,0,0.77
0,5.08,99.37,0,0.59,2,5.08,100.45,0,0.39
0,60.83,72.45,0,-0.79,2,60.83,70.77,0,-0.99
0,84.65,95.99,0,0.81,2,84.65,97.51,0,0.61
0,48.67,13.79,0,-0.06,2,48.67,13.57,0,-0.26
0,27.03,82.19,0,-0.05,2,27.03,81.99,0,-0.25
0,55.65,57.69,0,0.28,2,55.65,58.15,0,0.08
0,28.03,70.12,0,0.06,2,28.03,70.14,0,-0.14
0,55.05,39.3,0,-0.84,2,55.05,37.52,0,-1.04
0,38.16,5.29,0,0.07,2,38.16,5.33,0,-0.13
0,34.5,3.07,0,0.39,2,34.5,3.75,0,0.19
0,41.32,59.26,0,-0.04,2,41.32,59.08,0,-0.24
0,24.49,12.78,0,0.12,2,24.49,12.92,0,-0.08
0,90.64,79.46,0,-0.6,2,90.64,78.16,0,-0.8
0,28.5,31.96,0,-0.31,2,28.5,31.24,0,-0.51
0,42.93,37.42,0,0.88,2,42.93,39.08,0,0.68
0,92.4,46.08,0,-0.62,2,92.4,44.74,0,-0.82
0,27.12,13.0,0,0.55,2,27.12,14.0,0,0.35
0,85.57,54.63,0,0.57,2,85.57,55.67,0,0.37
0,37.14,34.05,0,1.0,2,37.14,35.95,0,0.8
0,61.38,42.85,0,0.51,2,61.38,43.77,0,0.31
0,89.1,50.95,0,-0.72,2,89.1,49.41,0,-0.92
0,20.38,58.59,0,-0.25,2,20.38,57.99,0,-0.45
0,26.63,45.9,0,-0.37,2,26.63,45.06,0,-0.57
0,48.39,31.5,0,-0.33,2,48.39,30.74,0,-0.53
0,15.44,21.98,0,0.87,2,15.44,23.62,0,0.67
0,14.07,71.65,0,0.97,2,14.07,73.49,0,0.77
0,69.27,78.29,0,0.39,2,69.27,78.97,0,0.19
0,47.7,51.28,0,0.58,2,47.7,52.34,0,0.38
0,19.45,53.4,0,0.83,2,19.45,54.96,0,0.63
0,17.66,40.06,0,-0.3,2,17.66,39.36,0,-0.5
0,48.79,84.27,0,0.41,2,48.79,84.99,0,0.21
0,33.41,70.66,0,-0.64,2,33.41,69.28,0,-0.84
0,20.98,50.28,0,-0.33,2,20.98,49.52,0,-0.53
0,80.61,8.29,0,-0.84,2,80.61,6.51,0,-1.04
0,4.97,70.12,0,-0.72,2,4.97,68.58,0,-0.92
0,68.68,41.51,0,0.4,2,68.68,42.21,0,0.2
0,7.03,43.38,0,-1.0,2,7.03,41.28,0,-1.2
0,15.61,30.52,0,0.55,2,15.61,31.52,0,0.35
0,28.47,87.97,0,-0.51,2,28.47,86.85,0,-0.71
0,82.15,64.31,0,0.37,2,82.15,64.95,0,0.17
0,82.15,95.54,0,-0.21,2,82.15,95.02,0,-0.41
0,17.06,62.7,0,-0.63,2,17.06,61.34,0,-0.83
0,8.88,9.34,0,0.62,2,8.88,10.48,0,0.42
0,34.2,82.36,0,-0.81,2,34.2,80.64,0,-1.01
0,87.39,1.37,0,-0.05,2,87.39,1.17,0,-0.25
0,25.35,77.54,0,0.12,2,25.35,77.68,0,-0.08
0,50.38,48.53,0,0.71,2,50.38,49.85,0,0.51
0,13.17,63.73,0,-0.36,2,13.17,62.91,0,-0.56
0,27.51,24.72,0,-0.17,2,27.51,24.28,0,-0.37
0,81.56,30.58,0,0.4,2,81.56,31.28,0,0.2
0,69.55,30.59,0,0.49,2,69.55,31.47,0,0.29
0,26.91,16.08,0,0.81,2,26.91,17.6,0,0.61
0,11.2,91.3,0,0.3,2,11.2,91.8,0,0.1
0,26.15,30.06,0,0.11,2,26.15,30.18,0,-0.09
0,26.13,80.49,0,0.57,2,26.13,81.53,0,0.37
0,54.84,28.61,0,-1.0,2,54.84,26.51,0,-1.2
0,22.81,89.0,0,-0.63,2,22.81,87.64,0,-0.83
0,29.2,80.94,0,0.49,2,29.2,81.82,0,0.29
0,82.01,18.57,0,-0.29,2,82.01,17.89,0,-0.49
0,84.79,56.09,0,0.76,2,84.79,57.51,0,0.56
0,9.75,60.33,0,0.46,2,9.75,61.15,0,0.26
0,39.06,52.6,0,0.93,2,39.06,54.36,0,0.73
0,15.14,33.75,0,0.52,2,15.14,34.69,0,0.32
0,89.22,8.0,0,-0.97,2,89.22,5.96,0,-1.17
