t_0,x_0,y_0,dx_0,dy_0,t_1,x_1,y_1,dx_1,dy_1
0,10.51,66.01,0,-0.15,1,10.51,65.86,0,-0.25
0,46.73,27.08,0,-0.68,4,46.73,23.76,0,-1.08
0,86.72,13.16,0,0.32,4,86.72,13.84,0,-0.08
0,40.84,28.0,0,0.62,4,40.84,29.88,0,0.22
0,80.76,33.06,0,-0.24,5,80.76,30.86,0,-0.74
0,68.42,39.08,0,0.0,5,68.42,38.08,0,-0.5
0,28.52,52.66,0,-0.17,6,28.52,50.14,0,-0.77
0,22.94,48.98,0,-0.52,2,22.94,47.84,0,-0.72
0,86.23,25.49,0,0.66,5,86.23,27.79,0,0.16
0,21.5,68.99,0,-0.73,1,21.5,68.26,0,-0.83
0,14.34,87.28,0,0.69,4,14.34,89.44,0,0.29
0,4.81,61.05,0,-0.75,3,4.81,58.5,0,-1.05
0,42.95,59.84,0,0.73,5,42.95,62.49,0,0.23
0,12.29,20.07,0,-0.2,1,12.29,19.87,0,-0.3
0,88.57,3.81,0,-0.23,6,88.57,0.93,0,-0.83
0,3.69,88.4,0,0.95,4,3.69,91.6,0,0.55
0,60.16,8.2,0,0.44,2,60.16,8.98,0,0.24
0,44.56,42.87,0,0.65,1,44.56,43.52,0,0.55
0,55.55,50.98,0,0.12,1,55.55,51.1,0,0.02
0,93.89,50.44,0,0.66,1,93.89,51.1,0,0.56
0,74.99,17.39,0,-0.7,2,74.99,15.89,0,-0.9
0,93.72,32.84,0,0.48,3,93.72,33.98,0,0.18
0,73.97,32.29,0,0.54,3,73.97,33.61,0,0.24
0,51.05,17.29,0,-0.46,3,51.05,15.61,0,-0.76
0,34.9,62.64,0,0.38,5,34.9,63.54,0,-0.12
0,25.66,44.22,0,-0.83,6,25.66,37.74,0,-1.43
0,7.66,7.92,0,-0.51,4,7.66,5.28,0,-0.91
0,38.96,9.1,0,0.56,4,38.96,10.74,0,0.16
0,55.74,5.78,0,-0.77,3,55.74,3.17,0,-1.07
0,3.34,74.3,0,-0.1,5,3.34,72.8,0,-0.6
0,96.59,7.31,0,0.95,2,96.59,9.11,0,0.75
0,15.61,60.9,0,-0.45,6,15.61,56.7,0,-1.05
0,82.74,30.32,0,-0.03,1,82.74,30.29,0,-0.13
0,59.92,76.17,0,-0.15,3,59.92,75.42,0,-0.45
0,98.39,30.09,0,0.26,5,98.39,30.39,0,-0.24
0,18.07,81.03,0,-0.66,5,18.07,76.73,0,-1.16
0,43.48,14.3,0,0.78,2,43.48,15.76,0,0.58
0,57.94,28.65,0,0.56,2,57.94,29.67,0,0.36
0,21.22,74.64,0,-0.71,2,21.22,73.12,0,-0.91
0,72.65,15.02,0,0.01,2,72.65,14.94,0,-0.19
0,60.38,58.85,0,-0.88,4,60.38,54.73,0,-1.28
0,34.6,53.22,0,-0.18,6,34.6,50.64,0,-0.78
0,58.8,49.46,0,-0.28,5,58.8,47.06,0,-0.78
0,16.1,79.34,0,0.51,6,16.1,80.9,0,-0.09
0,44.34,44.34,0,-0.42,6,44.34,40.32,0,-1.02
0,96.23,62.85,0,0.05,6,96.23,61.65,0,-0.55
0,83.57,99.51,0,-0.41,6,83.57,95.55,0,-1.01
0,51.0,71.3,0,-0.56,1,51.0,70.74,0,-0.66
0,66.5,26.8,0,-0.74,3,66.5,24.28,0,-1.04
0,9.52,35.67,0,-0.53,4,9.52,32.95,0,-0.93
0,44.68,17.99,0,0.27,1,44.68,18.26,0,0.17
0,15.24,70.36,0,0.23,1,15.24,70.59,0,0.13
0,79.1,58.4,0,-0.03,3,79.1,58.01,0,-0.33
0,71.8,83.33,0,0.21,1,71.8,83.54,0,0.11
0,69.44,63.71,0,0.24,1,69.44,63.95,0,0.14
0,22.04,85.9,0,-0.68,3,22.04,83.56,0,-0.98
0,64.75,67.94,0,0.16,6,64.75,67.4,0,-0.44
0,73.85,31.19,0,0.31,6,73.85,31.55,0,-0.29
0,26.88,74.9,0,0.71,2,26.88,76.22,0,0.51
0,47.78,84.31,0,-0.17,4,47.78,83.03,0,-0.57
0,47.18,68.5,0,0.3,6,47.18,68.8,0,-0.3
0,89.26,56.5,0,0.58,3,89.26,57.94,0,0.28
0,56.94,4.44,0,-0.75,3,56.94,1.89,0,-1.05
0,73.32,23.09,0,-0.46,5,73.32,19.79,0,-0.96
0,68.7,67.79,0,0.35,6,68.7,68.39,0,-0.25
0,71.49,60.79,0,0.24,2,71.49,61.17,0,0.04
0,77.14,43.34,0,0.09,5,77.14,42.79,0,-0.41
0,62.58,45.94,0,-0.01,4,62.58,45.3,0,-0.41
0,75.83,23.52,0,0.61,2,75.83,24.64,0,0.41
0,15.79,95.25,0,0.93,3,15.79,97.74,0,0.63
0,28.2,83.66,0,-0.61,3,28.2,81.53,0,-0.91
0,61.15,52.7,0,-0.53,3,61.15,50.81,0,-0.83
0,5.51,53.85,0,-0.31,6,5.51,50.49,0,-0.91
0,43.79,25.09,0,-0.8,1,43.79,24.29,0,-0.9
0,46.46,25.2,0,0.98,6,46.46,29.58,0,0.38
0,27.03,96.24,0,-0.22,2,27.03,95.7,0,-0.42
0,10.72,4.32,0,0.29,6,10.72,4.56,0,-0.31
0,11.26,30.04,0,0.39,6,11.26,30.88,0,-0.21
0,76.58,97.15,0,0.04,2,76.58,97.13,0,-0.16
0,78.28,3.06,0,0.69,6,78.28,5.7,0,0.09
0,82.51,88.65,0,0.07,3,82.51,88.56,0,-0.23
0,47.27,8.34,0,-0.47,2,47.27,7.3,0,-0.67
0,59.06,20.63,0,0.37,6,59.06,21.35,0,-0.23
0,26.66,41.07,0,0.48,6,26.66,42.45,0,-0.12
0,21.06,63.4,0,-1.0,5,21.06,57.4,0,-1.5
0,85.91,29.43,0,-0.47,4,85.91,26.95,0,-0.87
0,69.83,96.99,0,-0.88,6,69.83,90.21,0,-1.48
0,62.54,23.32,0,-0.45,4,62.54,20.92,0,-0.85
0,75.44,24.09,0,-0.52,4,75.44,21.41,0,-0.92
0,26.49,46.28,0,-0.54,3,26.49,44.36,0,-0.84
0,72.68,23.73,0,0.79,1,72.68,24.52,0,0.69
0,27.34,39.48,0,0.46,3,27.34,40.56,0,0.16
0,77.82,71.63,0,-0.92,6,77.82,64.61,0,-1.52
0,6.68,6.21,0,-0.08,1,6.68,6.13,0,-0.18
0,3.84,6.12,0,-0.65,2,3.84,4.72,0,-0.85
0,97.84,33.7,0,-0.6,4,97.84,30.7,0,-1.0
0,72.44,25.29,0,-0.32,4,72.44,23.41,0,-0.72
0,12.35,46.94,0,-0.75,5,12.35,42.19,0,-1.25
0,74.91,93.56,0,-0.02,4,74.91,92.88,0,-0.42
0,83.01,0.82,0,0.32,5,83.01,1.42,0,-0.18
0,37.98,83.57,0,-0.3,5,37.98,81.07,0,-0.8
0,34.46,24.46,0,-0.55,4,34.46,21.66,0,-0.95
0,68.67,79.87,0,0.63,2,68.67,81.03,0,0.43
0,4.78,50.67,0,0.98,2,4.78,52.53,0,0.78
0,93.82,63.94,0,0.13,3,93.82,64.03,0,-0.17
0,29.32,14.59,0,0.18,4,29.32,14.71,0,-0.22
0,30.06,51.86,0,0.86,5,30.06,55.16,0,0.36
0,60.45,26.93,0,0.55,5,60.45,28.68,0,0.05
0,49.28,48.86,0,0.19,4,49.28,49.02,0,-0.21
0,79.31,11.32,0,-0.62,3,79.31,9.16,0,-0.92
0,1.9,40.76,0,-0.73,4,1.9,37.24,0,-1.13
0,68.06,4.67,0,-0.77,4,68.06,0.99,0,-1.17
0,14.78,70.26,0,0.41,1,14.78,70.67,0,0.31
0,2.16,38.7,0,0.92,1,2.16,39.62,0,0.82
0,64.2,34.89,0,0.3,2,64.2,35.39,0,0.1
0,28.96,95.4,0,-0.88,3,28.96,92.46,0,-1.18
0,18.52,57.16,0,-0.26,5,18.52,54.86,0,-0.76
0,40.58,73.46,0,0.04,1,40.58,73.5,0,-0.06
0,9.32,61.58,0,0.12,1,9.32,61.7,0,0.02
0,14.42,52.4,0,-0.81,2,14.42,50.68,0,-1.01
0,55.77,54.45,0,0.63,5,55.77,56.6,0,0.13
0,77.42,19.58,0,-0.67,2,77.42,18.14,0,-0.87
0,72.42,81.7,0,0.53,5,72.42,83.35,0,0.03
0,91.63,8.83,0,-0.46,4,91.63,6.39,0,-0.86
0,90.65,94.01,0,0.78,5,90.65,96.91,0,0.28
0,91.92,98.27,0,-0.43,6,91.92,94.19,0,-1.03
0,6.17,17.9,0,-0.38,6,6.17,14.12,0,-0.98
0,81.65,76.31,0,0.3,6,81.65,76.61,0,-0.3
0,39.49,6.62,0,0.18,3,39.49,6.86,0,-0.12
0,62.25,29.92,0,0.62,2,62.25,31.06,0,0.42
0,79.02,83.13,0,-0.31,6,79.02,79.77,0,-0.91
0,14.95,27.84,0,0.2,6,14.95,27.54,0,-0.4
0,53.67,5.3,0,-0.14,3,53.67,4.58,0,-0.44
0,58.47,51.17,0,-0.62,1,58.47,50.55,0,-0.72
0,78.6,39.21,0,-0.44,1,78.6,38.77,0,-0.54
0,71.8,82.29,0,0.95,6,71.8,86.49,0,0.35
0,20.39,25.4,0,-0.62,5,20.39,21.3,0,-1.12
0,95.79,18.76,0,0.65,6,95.79,21.16,0,0.05
0,56.69,12.43,0,-0.48,2,56.69,11.37,0,-0.68
0,1.91,30.03,0,0.37,3,1.91,30.84,0,0.07
0,40.52,61.42,0,0.92,3,40.52,63.88,0,0.62
0,46.23,93.71,0,-0.04,6,46.23,91.97,0,-0.64
0,93.4,68.38,0,-0.99,3,93.4,65.11,0,-1.29
0,98.18,95.86,0,-0.13,6,98.18,93.58,0,-0.73
0,8.79,45.43,0,0.27,5,8.79,45.78,0,-0.23
0,57.65,72.0,0,-0.07,6,57.65,70.08,0,-0.67
0,58.38,93.6,0,-0.58,6,58.38,88.62,0,-1.18
0,56.0,81.99,0,0.66,3,56.0,83.67,0,0.36
0,76.87,19.85,0,-0.97,5,76.87,14.0,0,-1.47
0,6.76,41.96,0,0.67,5,6.76,44.31,0,0.17
0,10.71,86.95,0,-0.08,3,10.71,86.41,0,-0.38
0,65.21,62.66,0,-0.08,2,65.21,62.4,0,-0.28
0,71.17,66.21,0,0.04,2,71.17,66.19,0,-0.16
0,65.44,72.93,0,-0.37,5,65.44,70.08,0,-0.87
0,66.87,55.42,0,0.57,1,66.87,55.99,0,0.47
0,28.47,65.94,0,0.25,5,28.47,66.19,0,-0.25
0,14.54,75.71,0,0.85,2,14.54,77.31,0,0.65
0,38.5,52.61,0,0.33,3,38.5,53.3,0,0.03
0,5.88,97.81,0,-0.49,1,5.88,97.32,0,-0.59
0,17.8,2.83,0,-0.96,3,17.8,0.0,0,0.0
0,75.64,87.91,0,-0.21,5,75.64,85.86,0,-0.71
0,29.69,74.76,0,-0.49,1,29.69,74.27,0,-0.59
0,24.81,44.12,0,0.33,3,24.81,44.81,0,0.03
0,26.77,77.35,0,-0.4,4,26.77,75.15,0,-0.8
0,79.28,18.46,0,-0.03,3,79.28,18.07,0,-0.33
0,32.99,12.91,0,0.93,3,32.99,15.4,0,0.63
0,35.35,1.19,0,-0.4,1,35.35,0.79,0,-0.5
0,32.41,87.33,0,-0.07,4,32.41,86.45,0,-0.47
0,94.09,11.6,0,0.7,6,94.09,14.3,0,0.1
0,61.94,88.92,0,-0.97,1,61.94,87.95,0,-1.07
0,64.04,26.45,0,0.57,3,64.04,27.86,0,0.27
0,52.69,51.21,0,-0.71,2,52.69,49.69,0,-0.91
0,50.22,71.64,0,-0.64,5,50.22,67.44,0,-1.14
0,20.57,33.34,0,-0.44,1,20.57,32.9,0,-0.54
0,63.83,30.23,0,0.55,5,63.83,31.98,0,0.05
0,93.49,96.38,0,-0.83,5,93.49,91.23,0,-1.33
0,48.27,53.45,0,0.92,3,48.27,55.91,0,0.62
0,25.49,90.81,0,0.32,4,25.49,91.49,0,-0.08
0,30.28,40.56,0,0.85,1,30.28,41.41,0,0.75
0,21.16,77.2,0,0.51,5,21.16,78.75,0,0.01
0,34.14,45.64,0,0.88,3,34.14,47.98,0,0.58
0,50.22,45.9,0,0.66,2,50.22,47.12,0,0.46
0,33.79,67.74,0,-0.72,6,33.79,61.92,0,-1.32
0,39.32,89.65,0,-0.51,4,39.32,87.01,0,-0.91
0,28.21,41.31,0,0.03,1,28.21,41.34,0,-0.07
0,10.12,10.03,0,0.19,1,10.12,10.22,0,0.09
0,30.09,68.94,0,0.01,4,30.09,68.38,0,-0.39
0,24.73,2.42,0,-0.67,1,24.73,1.75,0,-0.77
0,46.31,33.89,0,-0.65,1,46.31,33.24,0,-0.75
0,51.52,12.74,0,0.85,4,51.52,15.54,0,0.45
0,15.47,51.54,0,0.21,2,15.47,51.86,0,0.01
0,43.1,99.23,0,-0.14,6,43.1,96.89,0,-0.74
0,36.61,48.94,0,0.08,3,36.61,48.88,0,-0.22
0,91.52,80.88,0,-0.87,6,91.52,74.16,0,-1.47
0,89.35,64.95,0,0.4,4,89.35,65.95,0,0.0
0,74.47,37.74,0,-0.82,6,74.47,31.32,0,-1.42
0,16.81,91.74,0,-0.69,2,16.81,90.26,0,-0.89
0,77.27,27.07,0,0.31,3,77.27,27.7,0,0.01
0,17.17,0.09,0,0.55,3,17.17,1.44,0,0.25
0,82.7,2.79,0,0.04,5,82.7,1.99,0,-0.46
0,74.48,47.74,0,-0.64,1,74.48,47.1,0,-0.74
0,51.91,52.25,0,0.16,5,51.91,52.05,0,-0.34
0,72.9,18.34,0,0.25,2,72.9,18.74,0,0.05
0,22.56,2.59,0,-0.47,2,22.56,1.55,0,-0.67
0,70.82,90.55,0,0.78,1,70.82,91.33,0,0.68
0,3.49,87.81,0,0.86,5,3.49,91.11,0,0.36
0,25.31,49.45,0,0.69,3,25.31,51.22,0,0.39
0,72.2,1.71,0,-0.53,2,72.2,0.55,0,-0.73
0,75.08,65.57,0,-0.43,5,75.08,62.42,0,-0.93
0,99.23,0.96,0,0.99,6,99.23,5.4,0,0.39
0,67.12,26.09,0,0.55,5,67.12,27.84,0,0.05
0,89.21,37.87,0,0.87,1,89.21,38.74,0,0.77
0,76.25,28.36,0,0.56,4,76.25,30.0,0,0.16
0,98.03,34.29,0,0.86,3,98.03,36.57,0,0.56
0,94.76,32.13,0,-0.76,4,94.76,28.49,0,-1.16
0,87.3,11.01,0,0.4,4,87.3,12.01,0,0.0
0,75.32,84.33,0,-0.43,5,75.32,81.18,0,-0.93
0,97.53,53.97,0,0.34,6,97.53,54.51,0,-0.26
0,80.11,49.72,0,0.54,3,80.11,51.04,0,0.24
0,25.02,13.91,0,0.6,4,25.02,15.71,0,0.2
0,73.29,43.67,0,0.25,2,73.29,44.07,0,0.05
0,23.78,49.12,0,-0.84,3,23.78,46.3,0,-1.14
0,74.59,4.17,0,-0.88,5,74.59,0.0,0,0.0
0,92.66,53.19,0,-0.69,6,92.66,47.55,0,-1.29
0,65.65,19.15,0,0.79,6,65.65,22.39,0,0.19
0,7.38,70.37,0,-0.49,1,7.38,69.88,0,-0.59
0,96.84,20.05,0,-0.53,5,96.84,16.4,0,-1.03
0,85.74,99.9,0,0.49,3,85.74,101.07,0,0.19
0,29.21,79.23,0,-0.4,3,29.21,77.73,0,-0.7
0,33.48,19.36,0,0.41,2,33.48,20.08,0,0.21
0,73.06,2.69,0,-0.44,5,73.06,0.0,0,0.0
0,1.25,99.71,0,0.52,5,1.25,101.31,0,0.02
0,81.4,47.61,0,-0.97,2,81.4,45.57,0,-1.17
0,46.42,80.77,0,-0.46,3,46.42,79.09,0,-0.76
0,11.94,85.61,0,0.67,4,11.94,87.69,0,0.27
0,67.15,25.84,0,-0.51,6,67.15,21.28,0,-1.11
0,1.26,72.7,0,0.64,1,1.26,73.34,0,0.54
0,76.22,8.75,0,-0.6,1,76.22,8.15,0,-0.7
0,55.93,85.15,0,0.33,4,55.93,85.87,0,-0.07
0,40.6,53.91,0,0.73,1,40.6,54.64,0,0.63
0,57.93,85.44,0,0.38,3,57.93,86.28,0,0.08
0,28.8,63.04,0,0.4,1,28.8,63.44,0,0.3
0,10.13,26.94,0,-0.63,4,10.13,23.82,0,-1.03
0,52.22,75.64,0,0.62,3,52.22,77.2,0,0.32
0,36.49,73.08,0,-0.71,4,36.49,69.64,0,-1.11
0,98.08,4.65,0,0.46,5,98.08,5.95,0,-0.04
0,35.14,62.54,0,-0.26,5,35.14,60.24,0,-0.76
0,14.85,60.54,0,-0.86,5,14.85,55.24,0,-1.36
0,12.62,62.95,0,0.35,1,12.62,63.3,0,0.25
0,54.79,67.55,0,-0.18,6,54.79,64.97,0,-0.78
0,77.96,58.91,0,0.61,1,77.96,59.52,0,0.51
0,5.84,26.35,0,-0.22,3,5.84,25.39,0,-0.52
0,85.36,57.04,0,-0.43,1,85.36,56.61,0,-0.53
0,13.14,98.43,0,-0.83,5,13.14,93.28,0,-1.33
0,49.36,51.39,0,0.89,6,49.36,55.23,0,0.29
0,16.49,19.25,0,-0.58,1,16.49,18.67,0,-0.68
0,59.28,90.89,0,0.57,3,59.28,92.3,0,0.27
0,99.59,69.61,0,-0.78,4,99.59,65.89,0,-1.18
0,54.95,61.84,0,-0.59,4,54.95,58.88,0,-0.99
0,80.91,37.84,0,-0.08,5,80.91,36.44,0,-0.58
0,82.88,82.42,0,-0.18,6,82.88,79.84,0,-0.78
0,89.89,74.58,0,0.11,6,89.89,73.74,0,-0.49
0,83.89,16.93,0,-0.6,3,83.89,14.83,0,-0.9
0,16.35,65.32,0,-0.29,4,16.35,63.56,0,-0.69
0,55.35,45.29,0,0.94,5,55.35,48.99,0,0.44
0,80.78,70.91,0,-0.7,6,80.78,65.21,0,-1.3
0,59.27,70.86,0,-0.48,1,59.27,70.38,0,-0.58
0,80.33,72.48,0,0.8,4,80.33,75.08,0,0.4
0,7.31,46.45,0,0.33,6,7.31,46.93,0,-0.27
0,83.01,94.62,0,-0.53,1,83.01,94.09,0,-0.63
0,4.17,29.24,0,-0.18,2,4.17,28.78,0,-0.38
0,23.79,96.63,0,-0.57,4,23.79,93.75,0,-0.97
0,47.73,25.08,0,-0.69,2,47.73,23.6,0,-0.89
0,79.48,68.04,0,0.69,4,79.48,70.2,0,0.29
0,27.56,59.44,0,-0.34,3,27.56,58.12,0,-0.64
0,8.92,98.1,0,-0.3,2,8.92,97.4,0,-0.5
0,46.61,95.58,0,-0.96,4,46.61,91.14,0,-1.36
0,55.2,57.54,0,-0.66,1,55.2,56.88,0,-0.76
0,24.39,70.02,0,0.48,2,24.39,70.88,0,0.28
0,75.94,5.27,0,0.73,1,75.94,6.0,0,0.63
0,22.71,96.22,0,-0.93,6,22.71,89.14,0,-1.53
0,76.31,33.29,0,0.62,2,76.31,34.43,0,0.42
0,72.81,40.46,0,-0.5,6,72.81,35.96,0,-1.1
0,81.08,81.94,0,-0.29,3,81.08,80.77,0,-0.59
0,32.57,55.32,0,-0.34,5,32.57,52.62,0,-0.84
0,36.35,0.02,0,0.57,1,36.35,0.59,0,0.47
0,2.27,29.96,0,-0.79,5,2.27,25.01,0,-1.29
0,67.48,69.28,0,-0.48,1,67.48,68.8,0,-0.58
0,4.36,30.14,0,-0.96,2,4.36,28.12,0,-1.16
0,33.07,31.02,0,-0.5,4,33.07,28.42,0,-0.9
0,15.18,20.34,0,-0.66,1,15.18,19.68,0,-0.76
0,35.4,18.6,0,0.92,6,35.4,22.62,0,0.32
0,85.76,65.84,0,0.84,6,85.76,69.38,0,0.24
0,57.04,68.68,0,-0.04,6,57.04,66.94,0,-0.64
0,41.13,38.36,0,0.59,5,41.13,40.31,0,0.09
0,1.76,35.76,0,0.1,3,1.76,35.76,0,-0.2
0,61.57,14.35,0,0.49,2,61.57,15.23,0,0.29
0,84.98,67.76,0,0.01,2,84.98,67.68,0,-0.19
0,94.52,53.92,0,0.23,1,94.52,54.15,0,0.13
0,39.68,44.09,0,-0.11,3,39.68,43.46,0,-0.41
0,91.59,53.72,0,0.47,4,91.59,55.0,0,0.07
0,27.46,70.0,0,0.24,5,27.46,70.2,0,-0.26
0,87.12,84.19,0,-0.47,4,87.12,81.71,0,-0.87
0,36.1,12.57,0,0.47,4,36.1,13.85,0,0.07
0,6.91,36.98,0,0.26,2,6.91,37.4,0,0.06
0,59.98,90.16,0,0.56,2,59.98,91.18,0,0.36
0,48.95,27.82,0,0.16,4,48.95,27.86,0,-0.24
0,41.54,50.2,0,-0.29,5,41.54,47.75,0,-0.79
0,53.39,31.72,0,0.9,6,53.39,35.62,0,0.3
0,7.57,78.39,0,-0.82,5,7.57,73.29,0,-1.32
0,40.57,47.06,0,-0.12,1,40.57,46.94,0,-0.22
0,17.91,4.8,0,-0.51,4,17.91,2.16,0,-0.91
0,92.21,62.95,0,0.22,5,92.21,63.05,0,-0.28
0,10.46,13.78,0,-0.29,6,10.46,10.54,0,-0.89
0,15.13,39.35,0,0.23,3,15.13,39.74,0,-0.07
0,32.02,7.19,0,0.59,1,32.02,7.78,0,0.49
0,89.51,43.79,0,-0.5,5,89.51,40.29,0,-1.0
0,20.19,19.53,0,0.26,1,20.19,19.79,0,0.16
0,71.96,36.88,0,0.64,6,71.96,39.22,0,0.04
0,32.77,84.44,0,0.62,2,32.77,85.58,0,0.42
0,46.36,83.37,0,-0.1,4,46.36,82.37,0,-0.5
0,42.28,77.15,0,-0.91,3,42.28,74.12,0,-1.21
0,86.89,83.53,0,-0.56,1,86.89,82.97,0,-0.66
0,22.03,35.71,0,-0.93,6,22.03,28.63,0,-1.53
0,64.73,6.83,0,-0.54,5,64.73,3.13,0,-1.04
0,22.24,85.72,0,-0.53,2,22.24,84.56,0,-0.73
0,23.74,82.62,0,0.53,6,23.74,84.3,0,-0.07
0,50.53,82.87,0,0.44,1,50.53,83.31,0,0.34
0,70.59,14.75,0,-0.37,3,70.59,13.34,0,-0.67
0,77.13,23.52,0,-0.09,4,77.13,22.56,0,-0.49
0,5.28,80.21,0,0.77,4,5.28,82.69,0,0.37
0,76.1,58.84,0,0.34,2,76.1,59.42,0,0.14
0,71.18,48.86,0,0.65,6,71.18,51.26,0,0.05
0,38.7,77.25,0,0.39,5,38.7,78.2,0,-0.11
0,28.38,36.42,0,0.09,6,28.38,35.46,0,-0.51
0,53.98,37.19,0,0.08,6,53.98,36.17,0,-0.52
0,37.59,10.92,0,-0.38,2,37.59,10.06,0,-0.58
0,51.01,64.45,0,-0.64,6,51.01,59.11,0,-1.24
0,44.3,20.54,0,0.46,4,44.3,21.78,0,0.06
0,27.82,62.49,0,0.94,4,27.82,65.65,0,0.54
0,41.82,81.15,0,-0.63,1,41.82,80.52,0,-0.73
0,23.54,57.78,0,0.02,5,23.54,56.88,0,-0.48
0,63.03,42.78,0,-0.35,4,63.03,40.78,0,-0.75
0,35.19,60.35,0,-0.16,5,35.19,58.55,0,-0.66
0,8.84,15.99,0,-0.32,1,8.84,15.67,0,-0.42
0,69.09,83.54,0,0.26,4,69.09,83.98,0,-0.14
0,24.83,84.95,0,0.08,3,24.83,84.89,0,-0.22
0,50.04,5.29,0,-0.47,1,50.04,4.82,0,-0.57
0,24.47,88.19,0,0.47,5,24.47,89.54,0,-0.03
0,8.3,49.9,0,0.57,5,8.3,51.75,0,0.07
0,81.52,92.34,0,0.09,6,81.52,91.38,0,-0.51
0,23.85,87.37,0,-0.3,4,23.85,85.57,0,-0.7
0,14.54,29.17,0,0.5,4,14.54,30.57,0,0.1
0,97.78,18.26,0,-0.25,2,97.78,17.66,0,-0.45
0,42.67,32.72,0,-0.58,3,42.67,30.68,0,-0.88
0,74.47,53.75,0,0.39,2,74.47,54.43,0,0.19
0,77.71,26.95,0,0.88,1,77.71,27.83,0,0.78
0,80.08,4.68,0,-0.07,1,80.08,4.61,0,-0.17
0,58.53,53.08,0,0.53,2,58.53,54.04,0,0.33
0,6.54,47.9,0,-0.37,4,6.54,45.82,0,-0.77
0,35.62,57.6,0,-0.72,6,35.62,51.78,0,-1.32
0,10.06,3.27,0,-0.59,2,10.06,1.99,0,-0.79
0,15.12,48.87,0,0.18,2,15.12,49.13,0,-0.02
0,67.5,2.54,0,0.71,6,67.5,5.3,0,0.11
0,58.34,80.43,0,-0.85,4,58.34,76.43,0,-1.25
0,69.6,21.98,0,-0.8,2,69.6,20.28,0,-1.0
0,85.99,72.02,0,0.47,4,85.99,73.3,0,0.07
0,6.68,27.94,0,-0.17,5,6.68,26.09,0,-0.67
0,65.67,80.75,0,-0.43,1,65.67,80.32,0,-0.53
0,81.81,0.14,0,0.03,2,81.81,0.1,0,-0.17
0,68.32,75.13,0,0.95,4,68.32,78.33,0,0.55
0,19.62,97.3,0,-0.94,4,19.62,92.94,0,-1.34
0,17.36,3.36,0,-0.47,2,17.36,2.32,0,-0.67
0,37.51,27.85,0,0.42,1,37.51,28.27,0,0.32
0,3.29,55.04,0,-0.32,6,3.29,51.62,0,-0.92
0,15.34,9.17,0,-0.29,4,15.34,7.41,0,-0.69
0,66.73,21.15,0,0.54,5,66.73,22.85,0,0.04
0,38.59,84.97,0,0.31,2,38.59,85.49,0,0.11
0,57.74,59.5,0,-0.07,1,57.74,59.43,0,-0.17
0,80.46,18.92,0,0.99,2,80.46,20.8,0,0.79
0,83.59,17.91,0,-0.9,4,83.59,13.71,0,-1.3
0,82.22,70.15,0,0.84,4,82.22,72.91,0,0.44
0,33.31,52.19,0,-0.59,4,33.31,49.23,0,-0.99
0,6.24,98.05,0,0.34,3,6.24,98.77,0,0.04
0,90.69,7.33,0,-0.75,3,90.69,4.78,0,-1.05
0,65.59,91.54,0,0.16,5,65.59,91.34,0,-0.34
0,28.68,87.08,0,0.5,2,28.68,87.98,0,0.3
0,14.66,51.21,0,-0.82,2,14.66,49.47,0,-1.02
0,86.71,77.16,0,0.45,2,86.71,77.96,0,0.25
0,96.37,59.53,0,-0.49,2,96.37,58.45,0,-0.69
0,59.55,26.55,0,0.31,2,59.55,27.07,0,0.11
0,49.65,0.48,0,0.99,5,49.65,4.43,0,0.49
0,74.9,17.27,0,-0.28,5,74.9,14.87,0,-0.78
0,69.97,53.18,0,-0.33,3,69.97,51.89,0,-0.63
0,21.19,12.21,0,-0.55,6,21.19,7.41,0,-1.15
0,57.09,76.48,0,-0.68,1,57.09,75.8,0,-0.78
0,33.14,88.16,0,-0.96,4,33.14,83.72,0,-1.36
0,71.17,5.04,0,-0.97,5,71.17,0.0,0,0.0
0,40.09,72.27,0,0.02,3,40.09,72.03,0,-0.28
0,13.91,37.08,0,-0.83,4,13.91,33.16,0,-1.23
0,8.72,76.81,0,0.98,1,8.72,77.79,0,0.88
0,57.12,82.69,0,-0.86,6,57.12,76.03,0,-1.46
0,62.09,7.66,0,0.93,3,62.09,10.15,0,0.63
0,86.65,96.98,0,-0.77,4,86.65,93.3,0,-1.17
0,17.58,93.53,0,-0.29,5,17.58,91.08,0,-0.79
0,88.16,86.62,0,0.66,1,88.16,87.28,0,0.56
0,52.18,59.66,0,-0.78,1,52.18,58.88,0,-0.88
0,67.39,66.59,0,-0.01,1,67.39,66.58,0,-0.11
0,3.75,32.87,0,-0.03,4,3.75,32.15,0,-0.43
0,62.83,9.08,0,-0.55,2,62.83,7.88,0,-0.75
0,24.24,35.93,0,0.23,1,24.24,36.16,0,0.13
0,44.77,60.41,0,0.9,1,44.77,61.31,0,0.8
0,36.95,76.94,0,0.44,6,36.95,78.08,0,-0.16
0,39.24,14.09,0,-0.39,3,39.24,12.62,0,-0.69
0,95.57,39.47,0,-0.91,3,95.57,36.44,0,-1.21
0,79.14,93.4,0,0.94,2,79.14,95.18,0,0.74
0,44.52,52.63,0,-0.52,2,44.52,51.49,0,-0.72
0,41.81,19.46,0,0.54,2,41.81,20.44,0,0.34
0,34.13,25.42,0,0.54,1,34.13,25.96,0,0.44
0,9.31,61.81,0,-0.21,2,9.31,61.29,0,-0.41
