t_0,x_0,y_0,dx_0,dy_0,t_1,x_1,y_1,dx_1,dy_1
0,65.48,82.02,0,-0.84,3,65.48,79.2,0,-1.14
0,21.25,73.99,0,0.15,4,21.25,73.99,0,-0.25
0,52.31,29.98,0,0.51,2,52.31,30.9,0,0.31
0,8.27,24.44,0,-0.2,6,8.27,21.74,0,-0.8
0,0.16,60.96,0,-0.9,1,0.16,60.06,0,-1.0
0,7.04,84.33,0,0.16,1,7.04,84.49,0,0.06
0,81.12,96.66,0,-0.78,6,81.12,90.48,0,-1.38
0,47.91,97.29,0,-0.05,6,47.91,95.49,0,-0.65
0,7.5,43.0,0,-0.07,2,7.5,42.76,0,-0.27
0,70.69,8.1,0,-0.41,4,70.69,5.86,0,-0.81
0,60.42,23.02,0,0.33,5,60.42,23.67,0,-0.17
0,37.85,58.32,0,-0.73,3,37.85,55.83,0,-1.03
0,31.28,52.32,0,0.22,4,31.28,52.6,0,-0.18
0,48.66,95.0,0,-0.53,4,48.66,92.28,0,-0.93
0,66.81,21.79,0,0.21,2,66.81,22.11,0,0.01
0,88.58,17.57,0,0.27,4,88.58,18.05,0,-0.13
0,0.69,96.39,0,-0.49,2,0.69,95.31,0,-0.69
0,60.49,63.37,0,-0.78,3,60.49,60.73,0,-1.08
0,14.93,4.03,0,0.27,2,14.93,4.47,0,0.07
0,65.35,9.06,0,-0.41,5,65.35,6.01,0,-0.91
0,38.72,97.18,0,-0.84,2,38.72,95.4,0,-1.04
0,90.43,16.87,0,0.56,6,90.43,18.73,0,-0.04
0,74.46,54.51,0,0.15,1,74.46,54.66,0,0.05
0,30.68,34.56,0,0.65,3,30.68,36.21,0,0.35
0,52.8,6.9,0,-0.56,3,52.8,4.92,0,-0.86
0,81.83,5.68,0,0.21,2,81.83,6.0,0,0.01
0,32.38,76.86,0,0.67,2,32.38,78.1,0,0.47
0,19.48,37.04,0,-0.33,1,19.48,36.71,0,-0.43
0,16.7,73.4,0,0.77,4,16.7,75.88,0,0.37
0,79.96,61.9,0,0.71,1,79.96,62.61,0,0.61
0,23.45,56.69,0,0.2,5,23.45,56.69,0,-0.3
0,4.23,57.59,0,0.39,6,4.23,58.43,0,-0.21
0,25.22,94.25,0,-0.21,5,25.22,92.2,0,-0.71
0,51.03,64.15,0,0.89,6,51.03,67.99,0,0.29
0,66.76,22.22,0,-0.42,1,66.76,21.8,0,-0.52
0,90.66,74.72,0,-0.11,2,90.66,74.4,0,-0.31
0,67.14,80.56,0,-0.04,5,67.14,79.36,0,-0.54
0,71.04,57.91,0,0.91,2,71.04,59.63,0,0.71
0,28.16,56.39,0,0.53,2,28.16,57.35,0,0.33
0,84.51,94.1,0,-0.84,1,84.51,93.26,0,-0.94
0,97.68,54.37,0,-0.51,5,97.68,50.82,0,-1.01
0,8.93,66.59,0,0.71,5,8.93,69.14,0,0.21
0,60.45,23.34,0,-0.3,4,60.45,21.54,0,-0.7
0,7.13,28.48,0,0.2,5,7.13,28.48,0,-0.3
0,40.2,0.45,0,-0.2,1,40.2,0.25,0,-0.3
0,89.92,15.48,0,-0.5,3,89.92,13.68,0,-0.8
0,89.08,63.6,0,-0.52,2,89.08,62.46,0,-0.72
0,7.49,50.67,0,0.87,2,7.49,52.31,0,0.67
0,20.82,23.14,0,0.47,1,20.82,23.61,0,0.37
0,76.31,86.62,0,0.84,3,76.31,88.84,0,0.54
0,51.58,32.54,0,-0.77,5,51.58,27.69,0,-1.27
0,97.78,62.21,0,-0.26,4,97.78,60.57,0,-0.66
0,65.25,32.86,0,0.83,6,65.25,36.34,0,0.23
0,24.4,41.27,0,0.44,5,24.4,42.47,0,-0.06
0,62.9,14.63,0,-0.7,4,62.9,11.23,0,-1.1
0,29.87,78.53,0,0.23,2,29.87,78.89,0,0.03
0,42.23,85.26,0,0.76,5,42.23,88.06,0,0.26
0,70.77,51.47,0,-0.08,3,70.77,50.93,0,-0.38
0,40.5,4.83,0,-0.3,5,40.5,2.33,0,-0.8
0,47.56,36.73,0,0.25,4,47.56,37.13,0,-0.15
0,55.05,16.12,0,0.27,6,55.05,16.24,0,-0.33
0,78.46,21.36,0,-0.62,1,78.46,20.74,0,-0.72
0,95.46,98.42,0,-0.32,5,95.46,95.82,0,-0.82
0,25.79,88.2,0,0.68,5,25.79,90.6,0,0.18
0,57.16,25.47,0,0.55,6,57.16,27.27,0,-0.05
0,51.47,85.33,0,0.77,6,51.47,88.45,0,0.17
0,27.8,67.16,0,0.41,2,27.8,67.88,0,0.21
0,7.22,12.83,0,0.79,1,7.22,13.62,0,0.69
0,86.87,90.64,0,-0.72,4,86.87,87.16,0,-1.12
0,33.74,25.19,0,0.27,5,33.74,25.54,0,-0.23
0,3.65,35.56,0,0.16,2,3.65,35.78,0,-0.04
0,87.54,56.32,0,0.23,3,87.54,56.71,0,-0.07
0,97.3,15.74,0,-0.23,5,97.3,13.59,0,-0.73
0,75.46,79.93,0,-0.46,3,75.46,78.25,0,-0.76
0,82.57,95.8,0,-0.28,6,82.57,92.62,0,-0.88
0,82.96,17.13,0,-0.12,5,82.96,15.53,0,-0.62
0,41.2,80.83,0,-0.04,3,41.2,80.41,0,-0.34
0,57.34,2.24,0,0.87,3,57.34,4.55,0,0.57
0,65.76,64.98,0,0.38,1,65.76,65.36,0,0.28
0,39.43,51.73,0,0.15,6,39.43,51.13,0,-0.45
0,67.88,13.28,0,-0.57,4,67.88,10.4,0,-0.97
0,99.45,3.02,0,-0.29,2,99.45,2.34,0,-0.49
0,52.63,86.46,0,-0.96,6,52.63,79.2,0,-1.56
0,61.61,63.79,0,0.21,2,61.61,64.11,0,0.01
0,13.77,11.48,0,-0.24,3,13.77,10.46,0,-0.54
0,18.0,74.46,0,-0.79,4,18.0,70.7,0,-1.19
0,63.08,76.13,0,0.49,5,63.08,77.58,0,-0.01
0,57.07,81.22,0,0.83,2,57.07,82.78,0,0.63
0,91.84,41.54,0,-0.36,3,91.84,40.16,0,-0.66
0,23.69,91.98,0,-0.51,1,23.69,91.47,0,-0.61
0,19.89,68.85,0,0.2,5,19.89,68.85,0,-0.3
0,94.35,13.36,0,-0.45,6,94.35,9.16,0,-1.05
0,26.81,44.51,0,0.94,4,26.81,47.67,0,0.54
0,58.75,56.85,0,0.04,5,58.75,56.05,0,-0.46
0,9.13,32.75,0,0.69,6,9.13,35.39,0,0.09
0,32.57,86.05,0,0.29,6,32.57,86.29,0,-0.31
0,62.54,79.51,0,-0.81,4,62.54,75.67,0,-1.21
0,67.1,22.11,0,0.06,1,67.1,22.17,0,-0.04
0,64.28,75.54,0,0.91,4,64.28,78.58,0,0.51
0,87.58,11.11,0,0.08,5,87.58,10.51,0,-0.42
0,72.71,57.08,0,-0.07,6,72.71,55.16,0,-0.67
0,19.21,30.6,0,-0.62,4,19.21,27.52,0,-1.02
0,90.74,14.68,0,0.38,3,90.74,15.52,0,0.08
0,37.26,58.61,0,-0.61,5,37.26,54.56,0,-1.11
0,17.4,11.49,0,-0.74,3,17.4,8.97,0,-1.04
0,7.69,88.9,0,-0.26,1,7.69,88.64,0,-0.36
0,64.35,39.84,0,-0.51,5,64.35,36.29,0,-1.01
0,89.13,15.36,0,0.26,3,89.13,15.84,0,-0.04
0,37.37,2.14,0,0.04,3,37.37,1.96,0,-0.26
0,21.92,79.49,0,-0.07,2,21.92,79.25,0,-0.27
0,4.43,39.78,0,-0.78,6,4.43,33.6,0,-1.38
0,23.28,10.5,0,0.59,3,23.28,11.97,0,0.29
0,27.91,88.74,0,-0.66,4,27.91,85.5,0,-1.06
0,6.27,27.47,0,-0.18,4,6.27,26.15,0,-0.58
0,39.21,72.63,0,-0.92,6,39.21,65.61,0,-1.52
0,82.27,98.57,0,-0.84,4,82.27,94.61,0,-1.24
0,30.47,94.3,0,-0.85,6,30.47,87.7,0,-1.45
0,21.06,34.2,0,0.79,6,21.06,37.44,0,0.19
0,33.67,99.11,0,0.83,3,33.67,101.3,0,0.53
0,62.86,89.56,0,-0.2,5,62.86,87.56,0,-0.7
0,3.49,30.49,0,-0.7,2,3.49,28.99,0,-0.9
0,78.95,33.4,0,-0.0,3,78.95,33.1,0,-0.3
0,92.1,14.52,0,0.64,3,92.1,16.14,0,0.34
0,14.7,36.1,0,0.79,6,14.7,39.34,0,0.19
0,13.83,56.72,0,0.56,4,13.83,58.36,0,0.16
0,26.29,76.78,0,0.09,5,26.29,76.23,0,-0.41
0,99.6,52.0,0,0.47,2,99.6,52.84,0,0.27
0,61.18,53.39,0,-0.6,6,61.18,48.29,0,-1.2
0,90.87,18.6,0,-0.15,6,90.87,16.2,0,-0.75
0,40.09,28.56,0,0.3,5,40.09,29.06,0,-0.2
0,96.96,78.72,0,0.08,1,96.96,78.8,0,-0.02
0,81.56,32.05,0,-0.87,2,81.56,30.21,0,-1.07
0,81.59,17.87,0,-0.3,3,81.59,16.67,0,-0.6
0,34.67,78.92,0,0.93,5,34.67,82.57,0,0.43
0,68.88,75.01,0,0.14,6,68.88,74.35,0,-0.46
0,23.99,12.06,0,-0.45,3,23.99,10.41,0,-0.75
0,51.19,1.67,0,-0.08,5,51.19,0.27,0,-0.58
0,56.43,72.66,0,-0.16,2,56.43,72.24,0,-0.36
0,6.48,96.16,0,-0.54,3,6.48,94.24,0,-0.84
0,84.91,15.8,0,-0.05,1,84.91,15.75,0,-0.15
0,52.17,14.8,0,-0.02,6,52.17,13.18,0,-0.62
0,69.08,0.12,0,-0.79,1,69.08,0.0,0,0.0
0,90.37,1.65,0,0.03,3,90.37,1.44,0,-0.27
0,21.66,34.87,0,-0.75,3,21.66,32.32,0,-1.05
0,12.27,95.17,0,-0.07,1,12.27,95.1,0,-0.17
0,74.29,21.14,0,-0.06,4,74.29,20.3,0,-0.46
0,85.83,15.86,0,0.01,2,85.83,15.78,0,-0.19
0,66.77,14.71,0,-0.93,3,66.77,11.62,0,-1.23
0,9.15,22.69,0,-0.21,4,9.15,21.25,0,-0.61
0,21.98,47.44,0,0.97,5,21.98,51.29,0,0.47
0,22.9,26.74,0,0.03,5,22.9,25.89,0,-0.47
0,58.04,52.38,0,-0.62,5,58.04,48.28,0,-1.12
0,82.54,35.95,0,-0.03,2,82.54,35.79,0,-0.23
0,77.57,62.89,0,0.61,5,77.57,64.94,0,0.11
0,25.66,86.4,0,-0.44,6,25.66,82.26,0,-1.04
0,44.1,24.57,0,-0.12,4,44.1,23.49,0,-0.52
0,94.46,32.19,0,-0.94,6,94.46,25.05,0,-1.54
0,33.1,10.88,0,0.41,6,33.1,11.84,0,-0.19
0,36.85,62.24,0,0.6,6,36.85,64.34,0,0.0
0,31.72,89.75,0,0.61,5,31.72,91.8,0,0.11
0,89.9,56.91,0,-0.93,4,89.9,52.59,0,-1.33
0,3.23,23.72,0,-0.57,1,3.23,23.15,0,-0.67
0,20.59,19.64,0,-0.84,5,20.59,14.44,0,-1.34
0,42.18,50.24,0,0.91,3,42.18,52.67,0,0.61
0,68.14,55.88,0,-0.67,4,68.14,52.6,0,-1.07
0,4.7,21.36,0,-0.29,6,4.7,18.12,0,-0.89
0,67.43,92.27,0,0.55,5,67.43,94.02,0,0.05
0,20.67,80.04,0,0.38,6,20.67,80.82,0,-0.22
0,20.58,54.71,0,0.35,5,20.58,55.46,0,-0.15
0,0.69,21.76,0,0.49,1,0.69,22.25,0,0.39
0,35.55,18.56,0,-0.68,1,35.55,17.88,0,-0.78
0,0.18,78.34,0,-0.54,4,0.18,75.58,0,-0.94
0,7.04,73.7,0,-0.68,2,7.04,72.24,0,-0.88
0,5.97,62.14,0,0.61,3,5.97,63.67,0,0.31
0,19.15,84.82,0,-0.07,3,19.15,84.31,0,-0.37
0,30.72,25.14,0,-0.46,5,30.72,21.84,0,-0.96
0,53.18,54.34,0,-0.89,2,53.18,52.46,0,-1.09
0,45.09,17.47,0,-0.95,2,45.09,15.47,0,-1.15
0,56.55,7.44,0,-0.89,5,56.55,1.99,0,-1.39
0,21.5,82.75,0,0.84,6,21.5,86.29,0,0.24
0,78.72,91.81,0,0.56,4,78.72,93.45,0,0.16
0,94.2,94.57,0,0.88,1,94.2,95.45,0,0.78
0,17.73,71.04,0,0.65,6,17.73,73.44,0,0.05
0,56.72,98.01,0,0.44,5,56.72,99.21,0,-0.06
0,20.11,7.39,0,-0.19,2,20.11,6.91,0,-0.39
0,64.4,27.25,0,-0.09,1,64.4,27.16,0,-0.19
0,53.68,47.61,0,0.36,3,53.68,48.39,0,0.06
0,25.83,87.72,0,-0.9,1,25.83,86.82,0,-1.0
0,54.23,43.3,0,0.3,4,54.23,43.9,0,-0.1
0,92.43,63.52,0,-0.68,3,92.43,61.18,0,-0.98
0,78.81,31.05,0,-0.41,2,78.81,30.13,0,-0.61
0,13.46,30.29,0,-0.32,5,13.46,27.69,0,-0.82
0,8.29,41.98,0,0.96,6,8.29,46.24,0,0.36
0,44.09,77.51,0,-0.98,3,44.09,74.27,0,-1.28
0,78.82,62.02,0,-0.68,3,78.82,59.68,0,-0.98
0,94.87,63.35,0,0.67,2,94.87,64.59,0,0.47
0,21.41,7.04,0,-0.38,2,21.41,6.18,0,-0.58
0,25.74,17.98,0,0.23,1,25.74,18.21,0,0.13
0,31.49,56.89,0,-0.65,4,31.49,53.69,0,-1.05
0,24.44,19.81,0,-0.14,2,24.44,19.43,0,-0.34
0,85.93,96.52,0,-0.07,5,85.93,95.17,0,-0.57
0,51.46,91.65,0,0.72,3,51.46,93.51,0,0.42
0,3.41,27.66,0,0.32,2,3.41,28.2,0,0.12
0,50.04,49.35,0,0.17,5,50.04,49.2,0,-0.33
0,71.59,86.56,0,0.57,3,71.59,87.97,0,0.27
0,43.83,27.29,0,0.54,5,43.83,28.99,0,0.04
0,80.09,91.97,0,0.06,6,80.09,90.83,0,-0.54
0,99.01,29.6,0,-0.88,5,99.01,24.2,0,-1.38
0,26.26,63.05,0,-0.53,6,26.26,58.37,0,-1.13
0,99.12,87.31,0,-0.86,1,99.12,86.45,0,-0.96
0,52.48,35.37,0,0.22,5,52.48,35.47,0,-0.28
0,55.27,65.05,0,-0.8,3,55.27,62.35,0,-1.1
0,76.13,81.7,0,0.36,4,76.13,82.54,0,-0.04
0,24.2,44.78,0,0.63,1,24.2,45.41,0,0.53
0,85.4,11.29,0,-0.32,2,85.4,10.55,0,-0.52
0,89.97,67.72,0,-0.43,3,89.97,66.13,0,-0.73
0,5.17,61.82,0,0.08,2,5.17,61.88,0,-0.12
0,23.82,12.03,0,-0.66,1,23.82,11.37,0,-0.76
0,46.57,88.5,0,1.0,6,46.57,93.0,0,0.4
0,12.05,96.76,0,0.72,4,12.05,99.04,0,0.32
0,19.55,92.81,0,-0.23,4,19.55,91.29,0,-0.63
0,63.97,25.26,0,-0.87,5,63.97,19.91,0,-1.37
0,23.1,76.7,0,-0.31,3,23.1,75.47,0,-0.61
0,75.93,45.85,0,0.07,5,75.93,45.2,0,-0.43
0,55.17,38.85,0,-0.02,4,55.17,38.17,0,-0.42
0,98.29,13.61,0,0.75,2,98.29,15.01,0,0.55
0,19.23,52.53,0,-0.9,6,19.23,45.63,0,-1.5
0,25.7,52.01,0,0.3,5,25.7,52.51,0,-0.2
0,92.54,82.45,0,0.17,5,92.54,82.3,0,-0.33
0,63.06,20.34,0,0.32,5,63.06,20.94,0,-0.18
0,11.02,94.21,0,0.44,5,11.02,95.41,0,-0.06
0,0.84,50.68,0,0.5,5,0.84,52.18,0,0.0
0,43.89,28.4,0,0.06,3,43.89,28.28,0,-0.24
0,80.68,39.96,0,0.93,3,80.68,42.45,0,0.63
0,41.6,16.12,0,0.47,4,41.6,17.4,0,0.07
0,73.59,77.18,0,-0.51,2,73.59,76.06,0,-0.71
0,89.23,28.25,0,-0.46,5,89.23,24.95,0,-0.96
0,41.59,16.5,0,-0.58,1,41.59,15.92,0,-0.68
0,64.32,54.53,0,-0.87,1,64.32,53.66,0,-0.97
0,23.54,88.9,0,-0.29,5,23.54,86.45,0,-0.79
0,19.48,11.81,0,0.49,6,19.48,13.25,0,-0.11
0,43.91,64.63,0,0.77,5,43.91,67.48,0,0.27
0,45.03,61.18,0,0.95,6,45.03,65.38,0,0.35
0,4.7,69.41,0,0.73,6,4.7,72.29,0,0.13
0,92.32,93.21,0,-0.01,3,92.32,92.88,0,-0.31
0,55.09,95.95,0,0.05,3,55.09,95.8,0,-0.25
0,88.89,63.05,0,0.26,6,88.89,63.11,0,-0.34
0,35.95,28.64,0,-0.04,2,35.95,28.46,0,-0.24
0,57.82,65.5,0,-0.58,5,57.82,61.6,0,-1.08
0,76.3,46.7,0,0.15,3,76.3,46.85,0,-0.15
0,60.83,25.63,0,0.38,4,60.83,26.55,0,-0.02
0,44.44,1.91,0,0.88,4,44.44,4.83,0,0.48
0,15.09,76.49,0,0.78,6,15.09,79.67,0,0.18
0,57.22,40.49,0,-0.43,4,57.22,38.17,0,-0.83
0,86.58,52.77,0,-0.29,6,86.58,49.53,0,-0.89
0,68.19,1.9,0,-0.14,5,68.19,0.2,0,-0.64
0,50.82,45.77,0,-0.85,6,50.82,39.17,0,-1.45
0,24.6,38.52,0,0.92,2,24.6,40.26,0,0.72
0,4.04,6.53,0,-0.13,2,4.04,6.17,0,-0.33
0,10.17,32.27,0,-0.38,5,10.17,29.37,0,-0.88
0,93.84,73.09,0,-0.9,2,93.84,71.19,0,-1.1
0,49.54,35.2,0,0.22,5,49.54,35.3,0,-0.28
0,49.3,59.16,0,-0.95,6,49.3,51.96,0,-1.55
0,0.81,57.39,0,0.86,6,0.81,61.05,0,0.26
0,76.3,77.88,0,-0.3,2,76.3,77.18,0,-0.5
0,49.52,37.05,0,0.5,2,49.52,37.95,0,0.3
0,46.96,54.92,0,0.9,5,46.96,58.42,0,0.4
0,85.62,15.97,0,0.85,3,85.62,18.22,0,0.55
0,56.79,7.62,0,0.76,5,56.79,10.42,0,0.26
0,51.52,77.89,0,0.9,5,51.52,81.39,0,0.4
0,69.9,5.8,0,-0.79,1,69.9,5.01,0,-0.89
0,17.26,16.1,0,0.99,5,17.26,20.05,0,0.49
0,34.15,43.05,0,0.49,1,34.15,43.54,0,0.39
0,12.11,31.15,0,-0.43,1,12.11,30.72,0,-0.53
0,14.05,18.33,0,-0.25,3,14.05,17.28,0,-0.55
0,71.65,87.3,0,0.44,3,71.65,88.32,0,0.14
0,13.41,48.94,0,0.15,6,13.41,48.34,0,-0.45
0,70.01,21.49,0,-0.71,3,70.01,19.06,0,-1.01
0,34.15,88.63,0,-0.96,3,34.15,85.45,0,-1.26
0,0.54,42.2,0,0.62,1,0.54,42.82,0,0.52
0,74.86,98.32,0,-0.54,1,74.86,97.78,0,-0.64
0,84.91,73.79,0,-0.67,2,84.91,72.35,0,-0.87
0,86.16,8.47,0,-0.13,5,86.16,6.82,0,-0.63
0,57.98,10.5,0,-1.0,5,57.98,4.5,0,-1.5
0,90.42,27.55,0,0.95,2,90.42,29.35,0,0.75
0,68.05,24.09,0,0.7,5,68.05,26.59,0,0.2
0,28.95,56.93,0,-0.67,2,28.95,55.49,0,-0.87
0,84.35,52.99,0,0.77,5,84.35,55.84,0,0.27
0,23.36,85.59,0,-0.47,1,23.36,85.12,0,-0.57
0,84.16,29.05,0,-0.02,5,84.16,27.95,0,-0.52
0,97.91,35.99,0,-0.31,1,97.91,35.68,0,-0.41
0,22.69,81.1,0,-0.13,5,22.69,79.45,0,-0.63
0,35.77,39.85,0,0.7,2,35.77,41.15,0,0.5
0,13.6,41.48,0,-0.6,1,13.6,40.88,0,-0.7
0,49.55,12.99,0,-0.92,2,49.55,11.05,0,-1.12
0,59.04,89.71,0,0.47,3,59.04,90.82,0,0.17
0,69.57,58.04,0,-0.75,1,69.57,57.29,0,-0.85
0,92.13,40.06,0,-1.0,3,92.13,36.76,0,-1.3
0,71.41,87.97,0,-0.17,2,71.41,87.53,0,-0.37
0,16.16,79.39,0,-0.13,3,16.16,78.7,0,-0.43
0,58.58,83.48,0,-0.39,5,58.58,80.53,0,-0.89
0,72.71,5.03,0,0.4,6,72.71,5.93,0,-0.2
0,58.64,29.08,0,-0.82,5,58.64,23.98,0,-1.32
0,40.11,29.85,0,0.29,1,40.11,30.14,0,0.19
0,41.11,88.0,0,-0.06,6,41.11,86.14,0,-0.66
0,30.47,35.6,0,0.07,3,30.47,35.51,0,-0.23
0,98.8,94.31,0,-0.81,3,98.8,91.58,0,-1.11
0,16.64,81.62,0,0.39,1,16.64,82.01,0,0.29
0,8.5,12.99,0,0.26,2,8.5,13.41,0,0.06
0,11.78,58.73,0,0.08,2,11.78,58.79,0,-0.12
0,28.92,27.76,0,-0.48,2,28.92,26.7,0,-0.68
0,49.47,53.63,0,-0.89,1,49.47,52.74,0,-0.99
0,74.33,95.23,0,-0.92,2,74.33,93.29,0,-1.12
0,97.09,80.2,0,-0.29,4,97.09,78.44,0,-0.69
0,43.61,47.15,0,-0.02,3,43.61,46.79,0,-0.32
0,61.98,68.05,0,-0.37,6,61.98,64.33,0,-0.97
0,77.98,15.78,0,0.39,2,77.98,16.46,0,0.19
0,18.2,66.83,0,0.45,6,18.2,68.03,0,-0.15
0,44.32,72.76,0,0.66,5,44.32,75.06,0,0.16
0,35.69,31.48,0,-0.7,1,35.69,30.78,0,-0.8
0,64.14,67.77,0,-0.91,4,64.14,63.53,0,-1.31
0,74.36,35.14,0,-0.98,2,74.36,33.08,0,-1.18
0,13.09,2.22,0,0.18,3,13.09,2.46,0,-0.12
0,35.5,21.19,0,-0.92,6,35.5,14.17,0,-1.52
0,1.28,99.37,0,0.11,3,1.28,99.4,0,-0.19
0,41.08,88.32,0,-0.77,1,41.08,87.55,0,-0.87
0,7.49,53.19,0,0.93,2,7.49,54.95,0,0.73
0,7.66,8.69,0,-0.56,5,7.66,4.89,0,-1.06
0,32.08,89.81,0,0.32,3,32.08,90.47,0,0.02
0,89.81,1.36,0,-0.56,1,89.81,0.8,0,-0.66
0,41.9,5.26,0,-0.94,2,41.9,3.28,0,-1.14
0,92.3,95.97,0,0.16,2,92.3,96.19,0,-0.04
0,24.71,9.0,0,0.77,4,24.71,11.48,0,0.37
0,42.8,91.32,0,0.16,3,42.8,91.5,0,-0.14
0,19.45,25.57,0,0.9,3,19.45,27.97,0,0.6
0,98.73,83.96,0,0.16,5,98.73,83.76,0,-0.34
0,83.39,37.47,0,-0.62,2,83.39,36.13,0,-0.82
0,81.94,98.48,0,0.14,4,81.94,98.44,0,-0.26
0,94.62,37.68,0,-0.53,1,94.62,37.15,0,-0.63
0,94.12,5.54,0,0.83,3,94.12,7.73,0,0.53
0,42.11,56.49,0,0.43,2,42.11,57.25,0,0.23
0,70.4,33.56,0,0.13,4,70.4,33.48,0,-0.27
0,1.67,62.21,0,-0.94,4,1.67,57.85,0,-1.34
0,31.44,22.67,0,0.02,6,31.44,21.29,0,-0.58
0,33.8,84.2,0,0.78,4,33.8,86.72,0,0.38
0,18.33,5.57,0,-0.81,3,18.33,2.84,0,-1.11
0,90.35,54.46,0,-0.13,2,90.35,54.1,0,-0.33
0,95.83,78.03,0,-0.58,3,95.83,75.99,0,-0.88
0,49.82,28.86,0,0.96,3,49.82,31.44,0,0.66
0,30.32,13.93,0,-0.08,6,30.32,11.95,0,-0.68
0,99.08,95.18,0,0.81,3,99.08,97.31,0,0.51
0,77.63,87.83,0,-0.51,6,77.63,83.27,0,-1.11
0,92.0,13.16,0,0.28,2,92.0,13.62,0,0.08
0,79.75,65.53,0,-0.05,4,79.75,64.73,0,-0.45
0,26.04,55.88,0,0.45,2,26.04,56.68,0,0.25
0,24.14,74.93,0,-0.2,2,24.14,74.43,0,-0.4
0,94.78,10.81,0,0.65,3,94.78,12.46,0,0.35
0,83.54,3.36,0,-0.05,5,83.54,2.11,0,-0.55
0,66.18,56.5,0,-0.0,5,66.18,55.5,0,-0.5
0,0.94,47.03,0,0.87,2,0.94,48.67,0,0.67
0,79.16,31.46,0,0.96,2,79.16,33.28,0,0.76
0,26.6,96.73,0,0.85,6,26.6,100.33,0,0.25
0,46.02,18.1,0,0.08,5,46.02,17.5,0,-0.42
0,69.87,39.81,0,0.23,4,69.87,40.13,0,-0.17
0,54.34,84.0,0,0.35,6,54.34,84.6,0,-0.25
0,87.11,0.54,0,-0.82,1,87.11,0.0,0,0.0
0,51.69,61.76,0,0.62,2,51.69,62.9,0,0.42
0,74.5,98.76,0,-0.33,2,74.5,98.0,0,-0.53
0,37.01,13.24,0,-0.38,6,37.01,9.46,0,-0.98
0,31.24,44.73,0,0.54,3,31.24,46.05,0,0.24
0,93.1,71.48,0,-0.13,6,93.1,69.2,0,-0.73
0,21.27,67.85,0,-0.88,2,21.27,65.99,0,-1.08
0,30.57,52.41,0,0.01,5,30.57,51.46,0,-0.49
0,68.41,1.3,0,0.24,5,68.41,1.5,0,-0.26
0,34.32,21.35,0,-0.88,1,34.32,20.47,0,-0.98
0,97.41,66.41,0,-0.44,4,97.41,64.05,0,-0.84
0,42.26,27.01,0,-0.72,5,42.26,22.41,0,-1.22
0,14.1,34.04,0,-0.54,4,14.1,31.28,0,-0.94
0,19.74,85.08,0,0.15,1,19.74,85.23,0,0.05
0,20.51,53.01,0,-0.61,5,20.51,48.96,0,-1.11
0,66.49,29.36,0,-0.06,3,66.49,28.88,0,-0.36
0,58.13,52.81,0,-0.43,3,58.13,51.22,0,-0.73
0,96.81,61.08,0,-0.8,2,96.81,59.38,0,-1.0
0,72.64,66.18,0,-0.22,1,72.64,65.96,0,-0.32
0,62.31,47.57,0,-0.74,6,62.31,41.63,0,-1.34
0,99.39,38.0,0,-0.15,1,99.39,37.85,0,-0.25
0,87.8,70.07,0,-0.16,1,87.8,69.91,0,-0.26
0,20.61,32.75,0,0.07,5,20.61,32.1,0,-0.43
0,25.32,60.9,0,0.61,5,25.32,62.95,0,0.11
0,82.05,32.91,0,0.93,3,82.05,35.4,0,0.63
0,82.5,22.26,0,0.26,5,82.5,22.56,0,-0.24
0,72.33,39.52,0,-0.69,3,72.33,37.15,0,-0.99
0,5.48,11.09,0,-0.5,1,5.48,10.59,0,-0.6
0,56.52,11.13,0,-0.58,2,56.52,9.87,0,-0.78
0,18.86,41.24,0,0.05,6,18.86,40.04,0,-0.55
0,43.09,0.32,0,-0.07,2,43.09,0.08,0,-0.27
0,56.09,48.95,0,-0.16,3,56.09,48.17,0,-0.46
0,19.13,47.19,0,0.09,2,19.13,47.27,0,-0.11
0,70.3,88.34,0,0.45,2,70.3,89.14,0,0.25
0,41.15,57.83,0,-0.18,2,41.15,57.37,0,-0.38
0,95.77,81.38,0,-0.69,3,95.77,79.01,0,-0.99
0,91.6,29.61,0,-0.33,5,91.6,26.96,0,-0.83
0,14.92,89.86,0,-0.43,3,14.92,88.27,0,-0.73
0,80.78,97.95,0,-0.88,1,80.78,97.07,0,-0.98
0,7.3,58.25,0,-0.9,4,7.3,54.05,0,-1.3
0,56.11,58.45,0,0.85,6,56.11,62.05,0,0.25
0,9.28,26.52,0,-0.21,4,9.28,25.08,0,-0.61
0,91.71,28.85,0,0.98,6,91.71,33.23,0,0.38
0,66.34,25.78,0,0.06,5,66.34,25.08,0,-0.44
0,22.59,73.46,0,-0.65,5,22.59,69.21,0,-1.15
0,23.27,32.24,0,0.39,4,23.27,33.2,0,-0.01
0,69.3,16.7,0,0.21,1,69.3,16.91,0,0.11
0,54.67,72.08,0,0.88,3,54.67,74.42,0,0.58
0,45.02,41.58,0,-0.36,3,45.02,40.2,0,-0.66
0,86.57,22.5,0,-0.05,4,86.57,21.7,0,-0.45
0,34.84,32.59,0,-0.58,2,34.84,31.33,0,-0.78
0,37.9,40.08,0,-0.48,3,37.9,38.34,0,-0.78
0,45.76,25.46,0,-0.55,3,45.76,23.51,0,-0.85
0,99.51,76.67,0,-0.81,6,99.51,70.31,0,-1.41
